trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.054118	-0.015304	-0.227633	0.054352	0.009852	-0.036845	0.0
0.004822	0.051325	-0.014888	0.066177	0.011574	0.0	-0.049378	0.035816	-0.241746	0.119923	0.021442	-0.036917	0.138886
0.011718	0.009496	0.011106	0.015126	0.0	0.005271	-0.042564	-0.006218	-0.214976	0.068267	0.009884	-0.031718	0.133969
0.025986	0.013687	0.017117	0.028992	0.0	0.02034	-0.028379	-0.002233	-0.208189	0.081528	0.009901	-0.01672	0.049721
0.035727	0.122484	0.028377	0.041941	0.0	0.025726	-0.01872	0.106359	-0.196154	0.093871	0.009917	-0.011406	0.145798
0.035661	0.047168	0.044295	0.025439	0.0	0.031914	-0.018869	0.030838	-0.17946	0.076764	0.009933	-0.005289	0.111101
0.035619	-0.001823	0.053958	0.03644	0.0	0.020455	-0.018993	-0.018358	-0.169021	0.08716	0.009949	-0.01682	0.078296
0.050975	0.093032	0.059493	0.047441	0.015814	0.030882	-0.00372	0.076292	-0.16271	0.097555	0.025779	-0.006464	0.148246
0.04976	0.010874	0.142229	-0.019309	0.01186	0.016558	-0.005017	-0.006072	-0.079199	0.0302	0.021841	-0.02086	0.24031
0.056952	-0.035854	0.173915	-0.004985	-0.010371	-0.003552	0.002092	-0.053005	-0.046737	0.043919	-0.000373	-0.041041	0.135056
0.057227	0.060316	0.151709	-0.000286	-0.003667	0.022345	0.002285	0.04296	-0.068167	0.048012	0.006347	-0.015216	0.151201
0.057229	0.061834	0.166497	0.000917	-0.001375	0.020225	0.002204	0.044273	-0.052604	0.04861	0.008655	-0.017407	0.021208
0.066359	0.001668	0.190232	0.003896	-0.021887	0.006875	0.011252	-0.016098	-0.028093	0.050984	-0.011841	-0.030829	0.125181
0.066291	0.064634	0.16287	0.016329	-0.005615	0.026356	0.011102	0.046663	-0.054679	0.062811	0.004447	-0.011419	0.132446
0.078812	0.076358	0.171512	-0.001547	-0.024924	0.033575	0.02354	0.058181	-0.045262	0.04433	-0.014845	-0.004272	0.071637
0.070321	0.011298	0.194659	0.014439	-0.014209	0.019366	0.014967	-0.007084	-0.021339	0.059711	-0.004114	-0.018552	0.132399
0.073872	0.061153	0.192914	-0.009397	-0.035122	0.026127	0.018435	0.042566	-0.022308	0.035269	-0.025011	-0.011863	0.100102
0.06863	0.068579	0.184899	0.003667	-0.016157	0.032601	0.013111	0.049787	-0.029548	0.047728	-0.00603	-0.00546	0.054283
0.081693	0.001438	0.226144	-0.007907	-0.041883	0.0	0.026091	-0.017559	0.012473	0.035549	-0.03174	-0.038133	0.182449
0.078566	0.063688	0.175527	0.028934	-0.020168	0.034091	0.022882	0.044485	-0.037368	0.071784	-0.010008	-0.004113	0.196844
