trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.117818	-0.225202	-0.243221	-0.410756	0.201712	-0.187938	0.0
1.8e-05	0.022473	-0.027801	0.02183	0.0	0.00848	-0.11716	-0.202368	-0.275015	-0.389058	0.201767	-0.178989	0.076742
0.0	0.009714	0.060315	-0.007047	0.0	0.0	-0.116537	-0.214766	-0.190892	-0.418067	0.201822	-0.187	0.133493
-7e-06	0.023445	0.093542	-0.024523	0.0	0.0	-0.115903	-0.200674	-0.161658	-0.435674	0.201877	-0.186531	0.062216
0.0	0.127334	0.064529	0.010141	0.0	0.0	-0.115256	-0.096424	-0.194663	-0.401142	0.201932	-0.186062	0.163159
-9e-06	0.129359	0.052004	0.041196	0.0	0.0	-0.114624	-0.094037	-0.211181	-0.370218	0.201988	-0.185594	0.04166
4e-06	0.092955	0.095449	0.050936	0.0	0.0	-0.11397	-0.13008	-0.171729	-0.36061	0.202043	-0.185125	0.088362
0.007054	0.006423	0.216402	-0.005214	0.013694	0.003495	-0.10628	-0.216251	-0.054769	-0.416892	0.215792	-0.181161	0.278535
0.0	0.074721	0.179652	0.017647	0.0	0.0	-0.112693	-0.147592	-0.095512	-0.394162	0.202153	-0.184187	0.147052
-0.002743	0.108325	0.160704	0.042342	-0.00424	0.014037	-0.114795	-0.113627	-0.118453	-0.369599	0.197969	-0.169681	0.092795
0.00157	0.102127	0.167751	0.050306	-0.020913	0.00848	-0.109842	-0.119463	-0.115398	-0.361767	0.181351	-0.174769	0.043907
-0.001368	0.035371	0.193286	0.092876	-0.030882	0.004641	-0.112139	-0.185858	-0.093856	-0.319328	0.171437	-0.17814	0.144428
0.021883	0.071413	0.246686	0.19091	0.022804	0.0	-0.088247	-0.149455	-0.044449	-0.221426	0.225178	-0.182312	0.249144
0.024097	0.140577	0.230775	0.187816	0.00487	0.010371	-0.085393	-0.07993	-0.064353	-0.224651	0.2073	-0.171472	0.11469
0.014154	0.194057	0.150706	0.139974	-0.030023	0.012261	-0.094695	-0.026089	-0.148415	-0.272625	0.172462	-0.169113	0.217341
0.013825	0.113639	0.190399	0.086402	-0.011975	0.025783	-0.094383	-0.106145	-0.112715	-0.326329	0.190565	-0.155122	0.19474
0.192186	0.124081	0.715173	0.624008	-0.208786	0.318908	0.084618	-0.095342	0.408066	0.211146	-0.006191	0.138471	1.610277
0.141922	0.213832	0.799615	0.535945	-0.119118	0.202082	0.034995	-0.00523	0.488516	0.122951	0.083533	0.022114	0.481506
0.142533	0.353941	0.659276	0.53646	-0.160887	0.209645	0.036247	0.13524	0.344184	0.123334	0.041819	0.030146	0.324559
0.133543	0.336685	0.593834	0.472289	-0.149485	0.187472	0.027897	0.118345	0.274749	0.059032	0.053276	0.008442	0.176987
0.131803	0.199402	0.646321	0.470914	-0.122785	0.184492	0.026798	-0.018576	0.323243	0.057525	0.080031	0.005931	0.218611
0.129686	0.199439	0.612657	0.4441	-0.133385	0.179278	0.025322	-0.018178	0.285586	0.030579	0.069487	0.001186	0.073018
0.127924	0.2571	0.621693	0.423244	-0.110638	0.195092	0.0242	0.039844	0.290629	0.009592	0.092289	0.017468	0.12031
0.128518	0.229705	0.580763	0.466158	-0.158824	0.195493	0.025435	0.01281	0.245707	0.052374	0.044158	0.018338	0.148769
