trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.050104	-0.137025	-0.163215	-0.126322	0.03599	-0.047918	0.0
0.004265	0.011447	0.069056	-0.110524	0.049733	0.007792	-0.046056	-0.125641	-0.093751	-0.237184	0.086024	-0.040296	0.231418
0.010442	0.01416	0.087983	-0.009053	-0.019939	0.0	-0.040096	-0.122992	-0.074416	-0.136051	0.016652	-0.048258	0.183967
0.003001	0.058245	0.136856	-0.076547	0.0	0.0	-0.047754	-0.078971	-0.025136	-0.203884	0.036892	-0.048427	0.176699
0.0	0.163612	0.109357	0.0	0.0	0.0	-0.050972	0.026332	-0.052227	-0.127675	0.037193	-0.048597	0.202667
0.006586	0.110948	0.156384	-0.012032	0.0	0.0	-0.044602	-0.026395	-0.004793	-0.140045	0.037494	-0.048767	0.116777
0.01415	0.038248	0.239519	-0.026012	0.0	0.0	-0.037255	-0.099159	0.07875	-0.154364	0.037794	-0.048936	0.175599
0.031316	0.026837	0.235704	-0.003724	0.0	0.0	-0.020306	-0.110634	0.075343	-0.132414	0.038095	-0.049106	0.051842
0.035844	0.124588	0.193389	0.000745	0.0	0.0	-0.015995	-0.012947	0.033435	-0.128283	0.038396	-0.049276	0.148494
0.046906	0.135887	0.197144	0.12966	-0.025096	0.035008	-0.00515	-0.001711	0.037598	0.000293	0.0136	-0.014438	0.191066
0.046261	0.091972	0.213959	0.115336	-0.014954	0.031799	-0.006012	-0.04569	0.05482	-0.014369	0.024043	-0.017816	0.085526
0.054354	0.032461	0.263448	0.159741	-0.02819	0.033976	0.001865	-0.105265	0.104717	0.029698	0.011108	-0.015809	0.169294
0.058067	0.108964	0.236877	0.162434	-0.048071	0.039992	0.005361	-0.028826	0.078554	0.032052	-0.008472	-0.009963	0.131736
0.057315	0.176804	0.247429	0.172403	-0.038044	0.036784	0.004392	0.038951	0.089513	0.041683	0.001855	-0.01334	0.099393
0.059553	0.122914	0.265025	0.117686	-0.027215	0.040164	0.006413	-0.015003	0.107517	-0.013372	0.012985	-0.01013	0.133873
0.068043	0.0852	0.261091	0.13264	-0.073396	0.045378	0.014686	-0.052781	0.10399	0.001243	-0.032895	-0.005086	0.108038
0.064703	0.17531	0.220685	0.14175	-0.057124	0.039305	0.01113	0.037265	0.063992	0.010015	-0.016322	-0.011328	0.161306
0.061261	0.195552	0.181816	0.126967	-0.053686	0.034721	0.007471	0.057444	0.025531	-0.005106	-0.012584	-0.016082	0.082454
0.058755	0.107794	0.22264	0.071104	-0.030023	0.0428	0.004748	-0.030378	0.066762	-0.061308	0.01138	-0.008173	0.207538
0.064407	0.072097	0.216209	0.131666	-0.059874	0.041482	0.010183	-0.066139	0.060739	-0.001084	-0.01817	-0.009661	0.12783
0.062768	0.145001	0.197921	0.100841	-0.028476	0.041769	0.008327	0.006701	0.042858	-0.032247	0.013529	-0.009543	0.147381
0.068141	0.157737	0.19084	0.136135	-0.047384	0.038388	0.013483	0.019374	0.036185	0.002708	-0.005079	-0.013094	0.075441
0.06562	0.091456	0.200074	0.104565	-0.078094	0.045665	0.010746	-0.046971	0.045827	-0.0292	-0.035488	-0.005987	0.138736
0.065375	0.064833	0.220023	0.121868	-0.065145	0.038617	0.010284	-0.073658	0.066183	-0.012235	-0.022238	-0.013204	0.079367
0.064019	0.165235	0.195643	0.135046	-0.054202	0.042342	0.008711	0.02668	0.042211	0.000604	-0.010994	-0.009649	0.150438
0.065108	0.172618	0.195641	0.150115	-0.039992	0.039992	0.009583	0.034	0.042616	0.015335	0.003516	-0.012169	0.036076
0.063304	0.121937	0.183082	0.132869	-0.057811	0.038847	0.007562	-0.016745	0.030465	-0.002249	-0.014002	-0.013484	0.096643
