trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	1e-06	-1e-06	-0.004412	0.0	0.0	-0.039752	-0.166081	-0.009046	-0.040994	-0.015043	-0.054654	0.0
0.002613	0.031934	-0.030283	0.010542	0.0	0.008136	-0.037059	-0.134011	-0.039167	-0.025939	-0.014986	-0.0465	0.084978
0.014243	0.095129	-0.013594	0.021715	0.0	0.010542	-0.025348	-0.07068	-0.022318	-0.014664	-0.014929	-0.044076	0.103364
0.026699	0.127959	0.006649	0.03919	-0.005042	0.020111	-0.012812	-0.037713	-0.001914	0.002912	-0.019913	-0.034489	0.093529
0.029539	0.243235	0.004837	0.036326	0.0	0.034549	-0.009892	0.077699	-0.003566	0.000149	-0.014814	-0.020033	0.139427
0.017915	0.222334	0.008906	0.044576	0.0	0.0161	-0.021435	0.056935	0.000664	0.008501	-0.014757	-0.038464	0.059893
0.026777	0.165817	0.010801	0.028075	0.007964	0.033633	-0.012493	0.000555	0.00272	-0.007899	-0.006736	-0.020913	0.103924
0.02469	0.114102	0.020209	0.019194	0.0	0.018965	-0.014499	-0.051024	0.012288	-0.016678	-0.014642	-0.035563	0.09071
0.035531	0.131506	0.010778	0.025898	0.0	0.022746	-0.003578	-0.033483	0.003018	-0.009873	-0.014585	-0.031764	0.046826
0.03666	0.181507	-0.005667	0.038732	0.0	0.032659	-0.002369	0.016655	-0.013267	0.003062	-0.014528	-0.021833	0.087426
0.034839	0.155813	-0.006932	0.038331	0.0	0.038961	-0.004109	-0.008903	-0.014371	0.002763	-0.01447	-0.015513	0.034629
0.033148	0.106385	-0.00626	0.032659	0.008308	0.036154	-0.00572	-0.058194	-0.013539	-0.002808	-0.006105	-0.018302	0.06644
0.032349	0.148072	-0.019559	0.050936	0.007047	0.038617	-0.006438	-0.016371	-0.026677	0.01557	-0.007309	-0.015821	0.074984
0.036238	0.106904	-0.04473	0.09196	-0.002922	0.046639	-0.002469	-0.057402	-0.051688	0.056696	-0.017221	-0.007781	0.121728
0.036084	0.101288	-0.033668	0.080386	0.009568	0.041711	-0.002543	-0.062881	-0.040465	0.045223	-0.004673	-0.01269	0.042132
0.036116	0.140316	-0.036565	0.073052	0.024351	0.046868	-0.00243	-0.023717	-0.043201	0.03799	0.010167	-0.007515	0.065758
0.030532	0.212615	-0.021105	0.061306	0.011975	0.034893	-0.007934	0.048719	-0.027581	0.026346	-0.002152	-0.019472	0.124844
0.030477	0.187615	-0.011378	0.035122	0.011918	0.034893	-0.007908	0.023855	-0.017693	0.000263	-0.002151	-0.019454	0.057682
0.031345	0.129703	-0.002381	0.024866	0.011115	0.038904	-0.00696	-0.03392	-0.008536	-0.009892	-0.002897	-0.015425	0.080928
0.036277	0.163738	-0.020371	0.052254	0.00911	0.044404	-0.001948	0.000252	-0.026365	0.017598	-0.004845	-0.009907	0.087407
0.036539	0.17357	-0.020423	0.052254	0.010199	0.053801	-0.001605	0.01022	-0.026257	0.017699	-0.003699	-0.000492	0.019297
0.031099	0.128515	-0.022442	0.053342	0.008824	0.034893	-0.006965	-0.034698	-0.028115	0.018888	-0.005016	-0.019382	0.071164
0.03056	0.093561	-0.020133	0.044347	0.010943	0.034893	-0.007424	-0.069515	-0.025646	0.009995	-0.00284	-0.019364	0.047501
0.031967	0.164051	-0.031061	0.052769	0.022231	0.044576	-0.005936	0.001111	-0.036413	0.018518	0.008505	-0.009663	0.108475
0.029411	0.165125	-0.030011	0.066177	0.017017	0.044977	-0.008412	0.002322	-0.035203	0.032027	0.003349	-0.009244	0.021281
0.03019	0.140505	-0.012733	0.046524	0.02034	0.038732	-0.007552	-0.022162	-0.017764	0.012476	0.006729	-0.015471	0.068177
0.040423	0.124296	-0.008529	0.037643	0.004068	0.045665	0.002761	-0.038234	-0.013399	0.003696	-0.009486	-0.00852	0.058646
0.042794	0.212328	-0.028606	0.063369	0.018449	0.061421	0.005212	0.049935	-0.033316	0.029523	0.004953	0.007254	0.15923
0.035068	0.194261	-0.033773	0.063369	0.014725	0.04492	-0.002433	0.032004	-0.038322	0.029625	0.001286	-0.009229	0.04861
