trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	0.002357	-0.104237	-0.013453	0.041886	0.016861	-0.00791	0.0
0.008655	0.007575	0.003408	-0.006818	0.0	0.015527	0.010998	-0.096605	-0.009675	0.035015	0.017001	0.0078	0.039138
0.016666	0.056972	0.010717	-0.020054	-0.008308	0.032429	0.018995	-0.047152	-0.001996	0.021725	0.008833	0.024885	0.098267
0.016182	0.149189	0.006825	0.001089	0.002807	0.035409	0.018496	0.045122	-0.005518	0.042815	0.020089	0.028048	0.127344
0.008242	0.144619	0.058287	-0.013808	-0.008021	0.035409	0.010542	0.040609	0.046314	0.027865	0.009401	0.028232	0.086421
-0.000653	0.124244	0.083674	-0.009454	-0.007391	0.026986	0.001633	0.02029	0.07207	0.032166	0.010172	0.019992	0.066357
-0.0005	0.104569	0.088059	-0.008308	0.004412	0.024637	0.001772	0.000672	0.076825	0.033259	0.022115	0.017826	0.037563
0.002708	0.085867	0.08874	-0.009339	-0.008537	0.022918	0.004966	-0.017974	0.077876	0.032175	0.009306	0.01629	0.036291
-0.000537	0.040578	0.087929	-0.030023	0.004068	0.029221	0.001706	-0.063206	0.077435	0.011438	0.022052	0.022776	0.083896
-0.000479	0.081586	0.064985	-0.014954	0.003495	0.022689	0.00175	-0.022141	0.054861	0.026454	0.021619	0.016427	0.08336
-0.000457	0.09456	0.092024	-0.008824	0.004412	0.020054	0.001758	-0.009111	0.082269	0.032531	0.022676	0.013975	0.048484
-0.002887	0.065134	0.096065	-0.002693	-0.002292	0.017303	-0.000686	-0.03848	0.08668	0.038609	0.016113	0.011407	0.049498
-0.002626	0.065446	0.09387	-0.023434	0.001891	0.018277	-0.000439	-0.038111	0.084855	0.017815	0.020436	0.012564	0.025368
-0.006657	0.053156	0.065555	-0.03856	-0.00911	0.018965	-0.004485	-0.050345	0.05691	0.002636	0.009576	0.013435	0.068037
-0.000261	0.1236	0.039888	-0.022575	-0.005386	0.022173	0.001897	0.020156	0.031613	0.018568	0.01344	0.016826	0.122506
-0.004238	0.109231	0.046189	-0.02372	-0.021257	0.014954	-0.002094	0.005844	0.038284	0.01737	-0.002291	0.00979	0.045796
-0.006289	0.074591	0.039771	-0.030023	-0.004985	0.018048	-0.004159	-0.02874	0.032235	0.011014	0.014122	0.013067	0.065509
-0.007686	0.096555	0.025305	-0.030023	-0.012662	0.018392	-0.00557	-0.006719	0.018139	0.010961	0.006585	0.013594	0.044827
