trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.080324	-0.085099	-0.137702	-0.064311	-0.041781	-0.151297	0.0
0.009308	-0.005207	0.007175	-0.008021	-0.003953	0.006704	-0.071138	-0.090236	-0.131864	-0.073481	-0.045259	-0.145067	0.03799
0.018463	0.058295	-8e-06	-0.003094	0.0	0.018449	-0.062104	-0.026663	-0.140384	-0.069703	-0.040831	-0.133796	0.097839
0.018143	0.167823	0.007825	-0.004412	0.0	0.007448	-0.062546	0.082935	-0.133888	-0.07217	-0.040356	-0.145271	0.128431
0.013131	0.140795	0.091122	0.010829	-0.000917	0.011688	-0.067679	0.055978	-0.051928	-0.058078	-0.040798	-0.141505	0.133138
0.004207	0.068584	0.081012	0.005901	-0.004641	0.0	-0.076725	-0.016163	-0.063375	-0.064155	-0.044047	-0.153667	0.108995
0.019721	0.072509	0.086553	0.028247	-0.004698	0.009167	-0.061332	-0.012167	-0.059171	-0.042957	-0.043629	-0.144975	0.05253
0.026688	0.142614	0.112213	0.039935	-0.009397	0.028361	-0.054487	0.058009	-0.034848	-0.032418	-0.047853	-0.126255	0.133782
0.040093	0.068213	0.133722	0.054431	-0.006933	0.046811	-0.041204	-0.016322	-0.014676	-0.019071	-0.044914	-0.108279	0.140216
0.046928	0.017686	0.109418	0.079183	0.019366	0.056322	-0.03449	-0.066778	-0.040317	0.004532	-0.01814	-0.099242	0.134516
0.049413	0.041815	0.086466	0.067151	0.041024	0.054603	-0.032127	-0.042579	-0.064606	-0.008649	0.003993	-0.101435	0.080466
0.047773	0.121799	0.125177	0.094882	0.024293	0.059588	-0.033888	0.037476	-0.027232	0.017933	-0.012263	-0.096924	0.163486
0.053287	0.101168	0.113246	0.086631	0.020455	0.073912	-0.028496	0.016915	-0.0405	0.008534	-0.015626	-0.083074	0.061126
0.058552	0.075153	0.123418	0.08686	0.030711	0.081475	-0.023352	-0.009029	-0.031665	0.007614	-0.004895	-0.075986	0.057202
0.058827	0.077499	0.124091	0.094767	0.030711	0.068239	-0.023199	-0.006613	-0.032329	0.014372	-0.004421	-0.089696	0.021745
0.05385	0.161244	0.135756	0.092132	0.021486	0.07586	-0.028297	0.077203	-0.022001	0.010588	-0.013171	-0.082549	0.117387
0.05158	0.133466	0.135761	0.100153	0.025783	0.073052	-0.030689	0.049496	-0.023333	0.01746	-0.008399	-0.085831	0.043253
0.055678	0.0727	0.13568	0.103476	0.023606	0.076146	-0.026712	-0.0112	-0.024751	0.019634	-0.010101	-0.083211	0.072445
0.057054	0.106925	0.16051	0.091043	0.023262	0.112185	-0.025458	0.023096	-0.001258	0.006053	-0.00997	-0.047646	0.103031
0.088508	0.06992	0.109831	0.033747	0.070245	0.173606	0.005874	-0.013839	-0.053274	-0.052392	0.037488	0.0133	0.263739
0.087213	0.07626	0.108562	-0.026356	0.075344	0.153954	0.004458	-0.007428	-0.05588	-0.113644	0.043062	-0.006826	0.082953
0.065093	0.08831	0.098125	0.062624	0.058671	0.111841	-0.017784	0.004692	-0.067654	-0.025813	0.026864	-0.049413	0.173557
0.066526	0.119875	0.130941	0.038331	0.066979	0.125879	-0.016472	0.036328	-0.036175	-0.051255	0.035647	-0.035849	0.106514
0.076753	0.120006	0.119322	0.081589	0.051738	0.134244	-0.006367	0.036529	-0.049131	-0.009146	0.020881	-0.027958	0.080327
0.044128	0.071779	0.10294	0.05953	0.057525	0.101242	-0.039113	-0.011627	-0.06685	-0.032354	0.027143	-0.061434	0.150334
0.052286	0.041625	0.088856	0.079469	0.040336	0.101242	-0.031077	-0.04171	-0.082271	-0.013563	0.010429	-0.061908	0.084796
0.075446	0.120672	0.105408	0.084339	0.037987	0.136536	-0.008038	0.037407	-0.067056	-0.009842	0.008555	-0.027089	0.155859
0.070039	0.132923	0.119157	0.102388	0.061536	0.138828	-0.013567	0.049729	-0.054644	0.007058	0.032579	-0.025271	0.069708
0.068809	0.058848	0.127022	0.082678	0.07586	0.112815	-0.014919	-0.024276	-0.048116	-0.013801	0.047378	-0.051758	0.135571
0.07418	0.045835	0.08129	0.113675	0.029221	0.126223	-0.009669	-0.037218	-0.095185	0.016047	0.001214	-0.038824	0.143567
0.092945	0.115096	0.086797	0.103648	0.054775	0.152865	0.008974	0.032113	-0.091015	0.004871	0.027243	-0.012656	0.147833
0.087356	0.206106	0.127777	0.136307	0.03495	0.138026	0.003264	0.123194	-0.051372	0.036382	0.007893	-0.027969	0.196329
0.079312	0.137403	0.131486	0.125249	0.03707	0.142036	-0.004902	0.054562	-0.049	0.024175	0.010488	-0.024434	0.095455
0.079791	0.086803	0.137526	0.116024	0.050535	0.138656	-0.004544	0.004032	-0.044297	0.013801	0.024428	-0.028288	0.079869
0.073928	0.052858	0.147856	0.117972	0.055348	0.133786	-0.010529	-0.029842	-0.035304	0.0146	0.029716	-0.033632	0.060288
0.075851	0.032807	0.164246	0.122212	0.046696	0.128744	-0.008727	-0.049823	-0.020251	0.017691	0.021539	-0.039148	0.054014
0.079326	0.052827	0.21239	0.109263	0.056035	0.130921	-0.005374	-0.029732	0.026556	0.003593	0.031353	-0.037445	0.092989
0.089929	0.102757	0.192994	0.151834	0.059588	0.172976	0.005108	0.020268	0.005823	0.045015	0.035381	0.004136	0.15688
0.086836	0.055155	0.21716	0.071104	0.054087	0.142838	0.001893	-0.027263	0.028652	-0.036863	0.030355	-0.026476	0.176412
0.089637	0.052818	0.190349	0.084511	0.031169	0.146964	0.004572	-0.02953	0.000504	-0.024605	0.007912	-0.022825	0.067249
0.08527	0.176466	0.196649	0.075459	0.047727	0.146333	8.4e-05	0.094189	0.005467	-0.034806	0.024945	-0.02393	0.157215
0.079687	0.1361	0.217208	0.079584	0.059129	0.162434	-0.005621	0.053894	0.024689	-0.03183	0.036822	-0.008303	0.094109
0.077124	0.089249	0.224725	0.080959	0.039935	0.148396	-0.008305	0.007113	0.030869	-0.031604	0.018103	-0.022815	0.087131
0.076378	0.042348	0.241279	0.102044	0.052941	0.137739	-0.009173	-0.039717	0.046086	-0.011668	0.031584	-0.033946	0.103251
0.077558	0.068612	0.244931	0.098606	0.041597	0.141807	-0.008114	-0.013383	0.048402	-0.016254	0.020715	-0.030352	0.047546
0.085399	0.068511	0.231345	0.116253	0.051165	0.145531	-0.000395	-0.013413	0.033479	0.000244	0.030758	-0.027102	0.048527
0.084257	0.068609	0.253273	0.093449	0.034721	0.151605	-0.001658	-0.013245	0.05407	-0.023709	0.014789	-0.021503	0.062719
0.086189	0.026302	0.245026	0.090069	0.023892	0.154756	0.000152	-0.055481	0.044486	-0.028238	0.004435	-0.018826	0.067635
0.087301	0.08814	0.210682	0.116024	0.0322	0.1712	0.001142	0.006427	0.008805	-0.003432	0.013218	-0.002856	0.141544
0.092325	0.163304	0.226765	0.126796	0.036211	0.169538	0.006045	0.081662	0.023551	0.006191	0.017703	-0.004992	0.110622
0.087543	0.113364	0.247019	0.128056	0.039305	0.185295	0.001141	0.031793	0.042468	0.006303	0.021272	0.010291	0.092526
0.090352	0.085739	0.234468	0.135734	0.031856	0.176185	0.003829	0.004238	0.02858	0.012832	0.014298	0.000707	0.064136
0.085476	0.045019	0.249175	0.131551	0.027158	0.159511	-0.001169	-0.036411	0.04195	0.0075	0.010075	-0.016442	0.082604
0.08568	0.073541	0.244574	0.144615	0.037357	0.168507	-0.001086	-0.007819	0.036012	0.019415	0.020749	-0.00792	0.061478
0.083976	0.120132	0.262108	0.127999	0.039419	0.17968	-0.002912	0.038843	0.052209	0.00165	0.023286	0.002779	0.091879
0.086867	0.088037	0.230455	0.138885	0.043086	0.191597	-0.000142	0.006818	0.019219	0.011387	0.027428	0.014222	0.089738
0.085814	0.052047	0.218814	0.138083	0.034893	0.174809	-0.001317	-0.029101	0.006241	0.009436	0.01971	-0.00304	0.071184
0.075571	0.040466	0.231006	0.09809	0.042399	0.159454	-0.011682	-0.040611	0.017096	-0.031705	0.027691	-0.018869	0.088866
