trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.008227	-0.0322	-0.054798	-0.018793	-0.000194	0.001969	0.0
-1e-06	-0.002795	0.0	0.0	0.0	0.00636	-0.008183	-0.034907	-0.05457	-0.018298	-0.000416	0.008411	0.008346
0.005065	0.048705	0.0	0.0	0.0	0.007506	-0.003072	0.01668	-0.054342	-0.017802	-0.000638	0.009639	0.057566
0.0	0.067834	0.032587	0.029507	0.0	0.0	-0.008092	0.035897	-0.021527	0.0122	-0.00086	0.002215	0.089081
4.6e-05	0.045309	0.066342	-0.035294	0.0	0.01186	-0.008001	0.01346	0.012456	-0.052106	-0.001082	0.014157	0.123225
-0.005116	0.0259	0.093604	-0.029335	0.017189	0.019481	-0.013118	-0.005862	0.039946	-0.045652	0.015885	0.02186	0.078684
6.5e-05	0.03616	0.10831	-0.005329	0.0	0.018335	-0.007892	0.004486	0.054879	-0.021151	-0.001526	0.020796	0.067096
6e-06	0.117526	0.086765	0.055176	0.0	0.0	-0.007906	0.08594	0.033562	0.039849	-0.001748	0.002543	0.171771
0.002493	0.087764	0.107038	0.01885	0.0	0.008652	-0.005374	0.056266	0.054063	0.004018	-0.00197	0.011277	0.091773
8e-06	0.053723	0.114156	0.033919	0.0	0.0	-0.007814	0.022312	0.061409	0.019582	-0.002192	0.002707	0.064344
-3.3e-05	0.016324	0.124571	0.03919	-0.001776	0.0	-0.00781	-0.014999	0.072052	0.025348	-0.00419	0.002789	0.054005
0.002299	0.005491	0.10663	0.03919	-0.001776	0.0	-0.005433	-0.025744	0.054339	0.025844	-0.004412	0.002871	0.031106
1.2e-05	0.005119	0.09652	0.034435	0.0	0.0	-0.007675	-0.026029	0.044456	0.021584	-0.002858	0.002953	0.018468
5e-06	0.012176	0.102117	0.033518	0.003151	0.0	-0.007637	-0.018884	0.050281	0.021162	7.1e-05	0.003035	0.016211
0.005905	0.022087	0.09565	0.03919	0.00848	0.003438	-0.001692	-0.008885	0.044042	0.027329	0.005178	0.006555	0.034878
2.2e-05	0.045933	0.084167	0.04406	0.000802	0.0	-0.00753	0.015048	0.032787	0.032694	-0.002722	0.003199	0.055162
0.004179	0.046582	0.097825	-0.021371	0.010371	0.0	-0.003328	0.015785	0.046673	-0.032242	0.006625	0.003281	0.083914
3.4e-05	0.066425	0.083897	0.053457	0.001891	0.0	-0.007428	0.035716	0.032973	0.043081	-0.002077	0.003363	0.110616
0.005677	0.053939	0.074156	0.040394	0.011459	0.0	-0.00174	0.023318	0.023459	0.030513	0.007269	0.003445	0.047619
-3e-06	0.042108	0.091472	-0.013178	0.002578	0.0	-0.007375	0.011574	0.041003	-0.022563	-0.001834	0.003527	0.089328
1.1e-05	0.030653	0.078434	0.021772	0.000344	0.0	-0.007316	0.000207	0.028193	0.012882	-0.00429	0.003609	0.056956
3e-05	0.016794	0.074541	0.015355	0.003953	0.0	-0.007252	-0.013564	0.024528	0.00696	-0.000903	0.003691	0.02652
0.00348	0.015851	0.070977	0.009626	0.011803	0.0	-0.003757	-0.01442	0.021192	0.001726	0.006725	0.003773	0.019807
-2.2e-05	0.013072	0.099955	-0.017647	0.004412	-0.001432	-0.007214	-0.017111	0.050398	-0.025052	-0.000888	0.002423	0.066759
-5e-06	0.010638	0.087063	0.007678	0.003151	-0.000974	-0.007152	-0.019457	0.037733	0.000768	-0.002371	0.002963	0.038943
-7.4e-05	0.021057	0.102076	-0.032888	0.00573	-0.004698	-0.007176	-0.00895	0.052974	-0.039303	-1.4e-05	-0.000679	0.066402
0.00359	0.018119	0.095961	-0.023434	0.005099	-0.006016	-0.003467	-0.011801	0.047087	-0.029354	-0.000867	-0.001915	0.022668
0.000297	0.021071	0.054457	-0.027903	0.027044	-0.00338	-0.006715	-0.008761	0.005811	-0.033328	0.020856	0.000803	0.0731
0.005334	0.032842	0.078342	-0.018163	0.011918	-0.003209	-0.001633	0.003098	0.029924	-0.023092	0.005508	0.001056	0.062542
0.006093	0.022825	0.090294	-0.009053	0.012605	-0.004756	-0.000829	-0.006832	0.042104	-0.013487	0.005973	-0.000409	0.032628
0.00806	0.017484	0.077428	-0.013808	0.024064	0.000286	0.001183	-0.012085	0.029466	-0.017747	0.01721	0.004715	0.038723
0.009188	0.016018	0.072896	-0.01547	0.021142	-0.001547	0.002356	-0.013463	0.025161	-0.018914	0.014066	0.002964	0.012726
0.008597	0.018346	0.099703	-0.054259	0.024809	-0.00149	0.00181	-0.011047	0.052196	-0.057208	0.017511	0.003103	0.066826
0.009091	0.015981	0.062161	-0.04767	0.017991	-0.000573	0.002349	-0.013325	0.014882	-0.050124	0.010471	0.004102	0.052901
0.008887	0.020418	0.065793	-0.025611	0.022746	-0.002406	0.00219	-0.0088	0.018742	-0.02757	0.015004	0.002351	0.033272
0.011245	0.012323	0.076653	-0.01673	0.021257	0.00063	0.004593	-0.016807	0.02983	-0.018194	0.013293	0.005469	0.033012
0.012357	0.010082	0.066858	-0.01673	0.019079	0.005329	0.00575	-0.018961	0.020263	-0.017699	0.010893	0.01025	0.019149
0.004876	0.014459	0.069184	-0.01673	0.008594	-0.005901	-0.001686	-0.014496	0.022816	-0.017203	0.000186	-0.000898	0.033134
0.00667	0.013826	0.088473	-0.034549	0.015699	-0.004526	0.000152	-0.015041	0.042333	-0.034527	0.007069	0.000559	0.044666
0.006812	0.01688	0.036365	-0.031054	0.017131	-0.002578	0.000339	-0.0119	-0.009547	-0.030537	0.008279	0.002589	0.061304
0.004788	0.022606	0.046808	-0.017131	0.031283	-0.004297	-0.00164	-0.006086	0.001124	-0.016119	0.022209	0.000952	0.044193
0.000269	0.028281	0.09025	-0.059187	0.027387	-0.003839	-0.006114	-0.000323	0.044794	-0.05768	0.018091	0.001492	0.094136
0.003626	0.021371	0.049762	-0.034664	0.023835	-0.000745	-0.002712	-0.007145	0.004534	-0.032662	0.014317	0.004668	0.077955
