trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
-1.3e-05	1.5e-05	0.0	0.0	0.0	-0.003094	-0.00399	-0.190225	-0.168835	-0.069001	-0.016548	0.015042	0.0
0.006812	-0.004419	-0.005937	0.0	0.0	0.007047	0.002687	-0.194773	-0.174615	-0.069093	-0.01633	0.025114	0.026046
0.00949	0.159929	0.037247	0.034148	0.005443	0.007162	0.005218	-0.03054	-0.131273	-0.035037	-0.010668	0.025159	0.24486
0.019598	0.163503	0.069289	0.054259	0.0	0.0	0.015179	-0.027081	-0.099074	-0.015018	-0.015892	0.017928	0.074274
0.013292	0.158836	0.039767	0.031513	0.0	-0.009683	0.008726	-0.031862	-0.128438	-0.037856	-0.015673	0.008175	0.068795
0.008397	0.18534	0.064364	0.004354	0.0	0.0	0.003683	-0.005473	-0.103684	-0.065107	-0.015454	0.017788	0.088147
0.016297	0.205814	0.124106	0.035466	0.0	0.0	0.011436	0.014886	-0.043784	-0.034087	-0.015235	0.017719	0.115266
0.027173	0.132172	0.142212	0.055233	0.0	0.004354	0.022165	-0.05887	-0.025521	-0.014412	-0.015016	0.022003	0.123674
0.02938	0.129709	0.103692	0.061937	0.0	0.017131	0.024225	-0.061448	-0.063884	-0.007799	-0.014798	0.03471	0.06019
0.032676	0.183225	0.118544	0.105883	0.0	0.014496	0.027373	-0.008047	-0.048874	0.036055	-0.014579	0.032006	0.112314
0.038496	0.177323	0.167192	0.111039	0.0	0.020111	0.033046	-0.014063	-6.9e-05	0.041119	-0.01436	0.037551	0.069769
0.030467	0.119972	0.138661	0.114305	0.0	0.018392	0.02487	-0.071529	-0.028442	0.044293	-0.014141	0.035763	0.098261
0.023723	0.172196	0.10246	0.104966	0.021199	0.02521	0.017978	-0.01942	-0.064486	0.034862	0.007277	0.042511	0.127768
0.024641	0.24864	0.149215	0.11992	0.022173	0.025497	0.018749	0.05691	-0.017573	0.049724	0.00847	0.042728	0.138267
0.022307	0.202895	0.180662	0.126566	0.020798	0.025497	0.016268	0.01105	0.014031	0.056278	0.007314	0.042659	0.086526
0.023152	0.188515	0.163984	0.111039	0.02458	0.008881	0.016966	-0.003445	-0.002489	0.040659	0.011314	0.025973	0.063253
0.028026	0.21999	0.151437	0.111039	0.004354	0.017418	0.021692	0.027916	-0.014879	0.040567	-0.008693	0.034441	0.073996
