trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	0.067534	-0.041905	-0.10125	-0.114235	-0.06296	-0.030372	0.0
0.005638	-9.5e-05	-0.017257	0.00487	-0.004584	0.004297	0.072439	-0.041663	-0.11751	-0.107965	-0.066607	-0.025764	0.03499
-0.000282	0.110073	-0.00491	0.007219	-0.018736	0.011803	0.065786	0.068843	-0.104167	-0.104217	-0.079822	-0.017946	0.149385
0.014807	0.072125	0.001729	-0.011459	-0.014037	0.021142	0.080141	0.031232	-0.096531	-0.121496	-0.074187	-0.008295	0.088226
0.020224	0.016272	0.005694	-0.006303	0.006131	0.017647	0.084825	-0.024283	-0.091569	-0.114941	-0.053082	-0.011479	0.090384
0.032844	0.094486	0.005596	-0.009053	-0.009397	0.023835	0.096712	0.054268	-0.09067	-0.116291	-0.067673	-0.004979	0.112283
0.032493	0.044477	0.049595	-0.026356	-0.033461	0.025382	0.095628	0.004597	-0.045674	-0.132195	-0.0908	-0.00312	0.131809
0.022628	-0.011378	0.071118	0.017762	-0.002406	0.018163	0.08503	-0.050921	-0.023154	-0.086678	-0.058808	-0.010027	0.159144
0.016343	-0.037467	0.091047	0.047727	0.016444	0.00699	0.078012	-0.076672	-0.002228	-0.055313	-0.039022	-0.020889	0.104652
0.005293	0.012615	0.102708	-0.008193	0.013579	0.002922	0.066229	-0.026253	0.010429	-0.109834	-0.04095	-0.024645	0.127643
-0.004386	-0.040728	0.171583	0.054775	-0.006016	0.0	0.055816	-0.079258	0.080301	-0.045467	-0.059608	-0.027255	0.206497
-0.005443	-0.080737	0.174515	0.047727	-0.004469	0.0	0.054026	-0.11893	0.08423	-0.051116	-0.057124	-0.026944	0.051499
-0.002046	-0.005155	0.171998	0.00974	-0.001891	0.0	0.05669	-0.04301	0.08271	-0.087703	-0.053609	-0.026632	0.116896
-0.001968	-0.005146	0.141398	0.008308	0.000286	0.0	0.056035	-0.042664	0.053107	-0.087736	-0.050496	-0.02632	0.033836
-0.001937	0.006533	0.071094	0.00424	-0.002063	0.0	0.055333	-0.030647	-0.0162	-0.090405	-0.051908	-0.026009	0.087614
-0.004664	0.064154	0.090026	-0.038904	-0.006188	0.0	0.051873	0.027312	0.003728	-0.132149	-0.055096	-0.025697	0.12053
-0.001951	0.02	0.071781	-0.02819	-0.006303	0.0	0.053853	-0.016505	-0.01352	-0.120036	-0.054274	-0.025385	0.074562
0.005051	0.004872	0.065754	-0.004297	0.006532	0.0	0.060121	-0.031295	-0.01855	-0.094744	-0.040502	-0.025073	0.060208
0.002541	0.007328	0.103067	-0.006131	-0.000802	0.003266	0.056878	-0.028502	0.01976	-0.095179	-0.046899	-0.021496	0.05313
0.00191	0.003539	0.108083	0.001261	0.001719	0.0	0.055514	-0.031953	0.025773	-0.086387	-0.043442	-0.02445	0.020937
0.005888	-0.014777	0.068874	0.015642	0.005959	0.003037	0.058759	-0.049932	-0.012439	-0.070607	-0.038265	-0.021101	0.080403
0.006941	0.011449	0.066247	-0.014381	0.008365	0.0	0.059079	-0.023368	-0.01407	-0.099231	-0.034922	-0.023827	0.060856
-0.002761	0.008886	0.06875	-0.005214	-0.008079	0.005214	0.048644	-0.025594	-0.01057	-0.088664	-0.050429	-0.018301	0.041668
-0.005788	-0.00528	0.032267	-0.007334	-0.012892	0.003782	0.044884	-0.039422	-0.046056	-0.089385	-0.054305	-0.019421	0.060976
-0.00524	-0.00265	0.026774	0.000516	-0.008365	0.002865	0.044698	-0.036455	-0.050552	-0.080136	-0.048842	-0.020027	0.020272
-0.009953	0.012961	0.049108	0.003037	-0.018163	0.003953	0.039252	-0.020506	-0.027221	-0.076216	-0.057703	-0.018627	0.054358
-0.010032	0.004183	0.0394	0.003953	-0.025497	0.006875	0.03844	-0.028947	-0.035932	-0.0739	-0.0641	-0.015393	0.028314
0.003057	0.002373	0.024549	-0.017533	-0.001662	0.004068	0.050796	-0.030419	-0.049786	-0.093987	-0.039328	-0.017888	0.07175
-0.004343	0.024389	0.026724	-0.031971	-0.006303	0.006646	0.042663	-0.008066	-0.046615	-0.107026	-0.043032	-0.014999	0.05049
-0.006208	0.000874	0.003154	-0.000286	-0.0055	0.004756	0.040065	-0.031243	-0.069188	-0.073941	-0.041293	-0.016577	0.07895
0.003398	-0.00899	2.6e-05	0.012892	-0.003037	0.009626	0.048938	-0.04077	-0.071319	-0.059364	-0.037893	-0.011395	0.040497
-0.00337	0.007499	0.00081	-0.008995	-0.012376	0.007277	0.041436	-0.023943	-0.069538	-0.079852	-0.046295	-0.013433	0.053341
-0.004666	0.012707	0.001987	-0.01249	-0.020225	0.00974	0.039407	-0.018398	-0.067364	-0.081948	-0.053207	-0.010658	0.01973
-0.005659	-0.008178	0.002137	-0.000688	-0.017475	0.009855	0.037681	-0.038945	-0.066217	-0.068746	-0.04952	-0.010231	0.034827
0.00412	-0.012051	0.005478	0.005443	0.002292	0.006474	0.046727	-0.042481	-0.06188	-0.061216	-0.028816	-0.013301	0.042544
0.0001	0.021419	0.001863	-0.020913	-0.004985	0.008709	0.041974	-0.008673	-0.064498	-0.086173	-0.035157	-0.010754	0.072406
-0.00068	-0.000127	0.002984	-0.000229	-0.011631	0.003667	0.040461	-0.029882	-0.06238	-0.064089	-0.040866	-0.015484	0.051697
0.0034	-0.010915	-0.001069	0.007506	0.000172	0.003552	0.043808	-0.040332	-0.065436	-0.054955	-0.028126	-0.015287	0.036071
-0.00032	0.014526	-0.007385	-0.018793	0.001146	0.00361	0.039355	-0.014554	-0.070755	-0.079855	-0.026215	-0.014918	0.059328
