trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.00209	0.0	0.0	0.0	0.0	0.0	0.012111	-0.038304	-0.115052	0.028621	-0.014776	0.006883	0.0
0.0	0.006305	0.0	0.0	0.0	0.0	0.010106	-0.032098	-0.11471	0.028316	-0.014841	0.006987	0.008395
3e-06	0.022365	0.024537	-0.026413	0.0	0.0	0.010195	-0.016137	-0.089831	0.001598	-0.014907	0.007092	0.06365
0.0	0.038827	0.039204	-0.031627	0.0	0.0	0.010278	0.000226	-0.074822	-0.003921	-0.014972	0.007196	0.035682
-1.6e-05	0.08007	0.054256	-0.018163	0.000229	0.0	0.010348	0.04137	-0.059428	0.009238	-0.014809	0.007301	0.06826
2.5e-05	0.066798	0.079338	-0.021028	0.001318	0.0	0.010474	0.027998	-0.034004	0.006068	-0.013785	0.007405	0.041846
-0.00218	0.048732	0.082713	-0.025898	0.009397	0.004125	0.008355	0.009833	-0.030288	0.000893	-0.005772	0.011635	0.038546
-0.009408	0.048455	0.089429	0.001891	0.02372	0.010657	0.001213	0.009457	-0.02323	0.028377	0.008486	0.018271	0.056671
-0.01596	0.011994	0.110797	-0.012892	0.02372	0.005214	-0.005254	-0.027103	-0.00152	0.013289	0.00842	0.012933	0.082032
-0.010473	0.027498	0.095159	-0.007334	0.02372	0.0	0.000319	-0.011698	-0.016816	0.018542	0.008355	0.007823	0.046029
-0.011569	0.027341	0.09564	0.00361	0.02372	0.0	-0.000691	-0.011954	-0.015993	0.029181	0.008289	0.007928	0.011284
-0.015937	0.010908	0.107945	0.009683	0.02372	0.011918	-0.004973	-0.028486	-0.003346	0.034949	0.008224	0.01995	0.048806
-0.015991	0.017353	0.095068	0.003667	0.02372	-0.003209	-0.004942	-0.02214	-0.015881	0.028628	0.008158	0.004927	0.037827
-0.011591	0.034527	0.104958	0.001146	0.02372	0.0	-0.000456	-0.005065	-0.005649	0.025802	0.008093	0.008241	0.036464
-0.009546	0.062192	0.081148	0.063484	0.020741	-0.010886	0.001675	0.022501	-0.029117	0.087835	0.005048	-0.002541	0.12002
-0.010751	0.036523	0.114297	0.050019	0.013121	-0.006875	0.000555	-0.003267	0.004373	0.074065	-0.002637	0.001575	0.081923
-0.016022	0.023503	0.11886	-0.003323	0.019996	0.0	-0.00463	-0.016386	0.009278	0.020418	0.004172	0.008554	0.081403
-0.016138	0.08017	0.089891	0.029164	0.015584	-0.006933	-0.00466	0.040182	-0.019349	0.052601	-0.000305	0.001726	0.124003
-0.015897	0.039024	0.124221	-0.024007	0.02372	0.009225	-0.004333	-0.001063	0.015323	-0.000875	0.007765	0.017988	0.143318
-0.015901	0.054416	0.094371	0.003209	0.02372	0.005844	-0.004252	0.01423	-0.014185	0.026036	0.0077	0.014712	0.071947
-0.016137	0.044635	0.116761	-0.014439	0.015527	-0.004125	-0.004402	0.00435	0.008547	0.008083	-0.000559	0.004847	0.063657
-0.005885	0.022054	0.121158	-0.013407	0.019079	0.007334	0.005936	-0.018331	0.013286	0.00881	0.002928	0.016411	0.05123
-0.010544	0.054424	0.097988	0.002464	0.019939	0.0	0.001362	0.01394	-0.009542	0.024376	0.003723	0.009181	0.0812
-0.015995	0.018175	0.0986	-0.005271	0.02372	0.0	-0.004003	-0.022408	-0.008588	0.016336	0.007438	0.009286	0.052362
-0.015995	0.012775	0.107946	-0.019366	0.02372	0.0	-0.003917	-0.027907	0.0011	0.001936	0.007373	0.00939	0.027046
-0.009946	0.069759	0.091699	-0.001203	0.02372	0.005042	0.002217	0.028978	-0.014806	0.019794	0.007307	0.014537	0.09953
-0.00373	0.079677	0.111254	0.009798	0.015527	-0.00487	0.008519	0.038797	0.005091	0.03049	-0.000951	0.004729	0.061089
-0.009641	0.022542	0.147134	-0.038216	0.017533	0.0	0.002694	-0.018437	0.041313	-0.017829	0.000989	0.009704	0.146827
-0.002655	0.045968	0.113191	-0.010199	0.01885	0.0	0.009766	0.00489	0.007712	0.009883	0.002241	0.009808	0.089954
-0.003523	0.043689	0.137935	-0.033403	0.020283	0.0	0.008983	0.002512	0.032798	-0.013626	0.003608	0.009913	0.049391
-0.010182	0.019011	0.147914	-0.030596	0.015011	0.0	0.00241	-0.022265	0.043119	-0.011124	-0.001729	0.010017	0.048366
-0.015995	0.007777	0.164607	-0.03707	0.02372	0.0	-0.003317	-0.033598	0.060154	-0.017903	0.006914	0.010122	0.04699
-0.015995	0.052505	0.106955	-0.045722	0.02372	0.0	-0.003232	0.011031	0.002844	-0.02686	0.006849	0.010226	0.10993
-0.008578	0.11766	0.101454	-0.007907	0.02372	-0.004641	0.004271	0.076087	-0.002315	0.01065	0.006783	0.00569	0.115123
-0.007286	0.088476	0.130193	0.001031	0.02372	0.0	0.005649	0.046804	0.026765	0.019283	0.006718	0.010435	0.071065
-0.006021	0.044329	0.141111	-0.0483	0.019309	0.0	0.007	0.002558	0.038025	-0.030353	0.002241	0.01054	0.103229
-0.010001	0.034002	0.116029	-0.020111	0.02372	0.0	0.003105	-0.007868	0.013285	-0.002469	0.006587	0.010644	0.067838
-0.008571	0.044011	0.132499	-0.022002	0.02372	0.0	0.004621	0.002041	0.030097	-0.004665	0.006521	0.010749	0.029559
-0.009314	0.011062	0.140124	-0.012089	0.015011	-0.005157	0.003964	-0.031007	0.038064	0.004943	-0.002253	0.005696	0.062068
-0.00883	0.028379	0.128263	-0.02183	0.02372	0.0	0.004533	-0.013789	0.026545	-0.005103	0.00639	0.010958	0.050263
-0.010516	0.026543	0.147808	-0.03495	0.017991	-0.003438	0.002933	-0.015724	0.046432	-0.018528	0.000596	0.007624	0.042516
-0.009366	0.032358	0.14158	-0.029565	0.02372	0.008308	0.004169	-0.010008	0.040546	-0.013448	0.006259	0.019475	0.033142
-0.010008	0.05909	0.133633	-0.017303	0.02372	0.008881	0.003612	0.016625	0.032941	-0.001491	0.006194	0.020152	0.046522
