trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.04628	-0.404867	0.481254	-0.587654	0.097986	-0.205772	0.0
0.00953	0.017725	-0.007416	0.016387	-0.002292	0.006474	-0.036259	-0.387865	0.472383	-0.574356	0.096619	-0.19904	0.056621
0.028383	0.062304	0.018585	-0.008938	-0.034263	0.030768	-0.016915	-0.344009	0.496929	-0.602769	0.065572	-0.174487	0.160634
0.047019	0.226665	-0.002201	0.104393	-0.03919	0.078438	0.002212	-0.180371	0.474688	-0.492527	0.06157	-0.126559	0.348582
0.054741	0.304224	0.055873	0.183346	-0.060963	0.074026	0.010426	-0.103535	0.531307	-0.416663	0.040721	-0.130713	0.235105
0.054392	0.206812	0.096581	0.114592	-0.071677	0.092705	0.010568	-0.20167	0.57056	-0.488506	0.030932	-0.111776	0.224118
0.048716	0.113209	0.093192	0.070646	-0.080672	0.114763	0.005383	-0.295996	0.565716	-0.53554	0.022861	-0.089459	0.168117
0.076653	0.197157	0.076984	0.103132	-0.082621	0.147766	0.033811	-0.212771	0.548053	-0.506143	0.021836	-0.056198	0.186944
0.065287	0.141769	0.076917	0.086803	-0.061879	0.138713	0.022936	-0.268882	0.546531	-0.525561	0.043503	-0.064993	0.107072
0.075546	0.115429	0.039937	0.143698	-0.06864	0.134015	0.033686	-0.295945	0.508096	-0.471755	0.037666	-0.069433	0.133229
0.056166	0.08823	0.042552	0.162777	-0.054717	0.121467	0.014797	-0.323867	0.509256	-0.455765	0.052514	-0.081722	0.088944
0.058382	0.170597	-0.007805	0.221907	-0.058728	0.152922	0.017505	-0.242222	0.457444	-0.399723	0.049427	-0.050009	0.217491
0.070981	0.21974	0.064055	0.175783	-0.060734	0.17395	0.030595	-0.193802	0.527849	-0.448936	0.048346	-0.028723	0.193954
0.066457	0.183214	0.066592	0.196983	-0.081532	0.156131	0.026562	-0.231051	0.528931	-0.430825	0.028472	-0.046284	0.095787
0.058551	0.158601	0.042885	0.172231	-0.082162	0.140718	0.019147	-0.256387	0.503769	-0.458666	0.028766	-0.061439	0.091826
0.05156	0.162421	0.029842	0.17183	-0.073052	0.16209	0.012647	-0.25329	0.489271	-0.462156	0.038801	-0.039808	0.050805
0.058418	0.238989	0.039622	0.144156	-0.06314	0.182716	0.019996	-0.177445	0.497596	-0.492918	0.049637	-0.018924	0.144006
0.073851	0.356968	0.041095	0.258461	-0.100898	0.185237	0.035921	-0.060189	0.497614	-0.381702	0.012804	-0.016145	0.269785
0.069682	0.237355	0.106293	0.210619	-0.111383	0.203056	0.032243	-0.180525	0.561357	-0.432633	0.003243	0.001932	0.25543
0.10253	0.145448	0.090195	0.314038	-0.137052	0.191139	0.065582	-0.273155	0.543804	-0.332303	-0.021501	-0.009726	0.263903
0.181328	0.215669	0.047939	0.330654	-0.157563	0.266884	0.144871	-0.203657	0.500093	-0.318776	-0.041088	0.066277	0.289774
0.160989	0.265279	0.088939	0.326701	-0.145646	0.272556	0.125023	-0.15477	0.539638	-0.325817	-0.028247	0.072207	0.129748
0.122695	0.13023	0.079908	0.264764	-0.113961	0.281666	0.08722	-0.290542	0.529152	-0.390843	0.004363	0.081575	0.272025
0.126543	0.205784	0.06265	0.246773	-0.122498	0.301376	0.091559	-0.215711	0.510439	-0.411923	-0.00325	0.101544	0.13701
0.129807	0.298584	0.073553	0.341196	-0.125535	0.314726	0.095315	-0.123634	0.519887	-0.320589	-0.005362	0.115152	0.203667
0.143869	0.224973	0.068943	0.283098	-0.153037	0.321429	0.109868	-0.197968	0.513822	-0.381775	-0.03194	0.122113	0.172833
0.148031	0.222891	0.075114	0.276166	-0.152063	0.324867	0.114521	-0.200773	0.518538	-0.391796	-0.030041	0.125809	0.022315
0.143659	0.151305	0.094827	0.270493	-0.15699	0.330253	0.11064	-0.273082	0.536796	-0.400558	-0.034044	0.131454	0.109621
0.13121	0.218228	0.135801	0.24958	-0.126853	0.344863	0.098682	-0.206882	0.576315	-0.42456	-0.002983	0.146322	0.177645
0.159746	0.278902	0.160636	0.289802	-0.137166	0.374944	0.127709	-0.146931	0.599695	-0.387427	-0.012371	0.176661	0.184396
0.141573	0.176052	0.158984	0.251357	-0.112071	0.330024	0.110028	-0.250504	0.596588	-0.42896	0.013648	0.131999	0.217324
0.143016	0.160601	0.150341	0.260524	-0.12542	0.350536	0.111962	-0.266678	0.58649	-0.422882	0.001224	0.15277	0.063086
0.136869	0.282754	0.176063	0.245455	-0.132468	0.350536	0.106306	-0.145248	0.610757	-0.44104	-0.0049	0.153028	0.173323
0.126788	0.229848	0.165509	0.295933	-0.126165	0.336269	0.096716	-0.198877	0.598748	-0.393651	0.002328	0.139019	0.135542
