trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.028266	-0.204617	-0.601892	-0.548445	0.037203	-0.025311	0.0
0.0	-0.016456	0.01573	0.0	0.0	0.0	-0.028177	-0.218977	-0.585693	-0.542907	0.036525	-0.025145	0.032186
0.0	0.096461	0.020286	0.035982	0.0	0.0	-0.028088	-0.103965	-0.580669	-0.501387	0.035847	-0.02498	0.148873
0.009134	0.100835	0.070248	0.004698	0.018335	0.012892	-0.018865	-0.097496	-0.530238	-0.527134	0.053504	-0.011923	0.118021
0.012101	0.080829	0.114967	0.008594	-0.008422	0.01673	-0.015809	-0.115407	-0.48505	-0.5177	0.026069	-0.00792	0.097791
0.024654	0.023272	0.177349	-0.004698	0.003438	0.029164	-0.003168	-0.170869	-0.422199	-0.525454	0.03725	0.004679	0.165292
0.02225	0.061249	0.168969	-0.004698	0.005386	0.024293	-0.005483	-0.130796	-0.43011	-0.519917	0.03852	-2.7e-05	0.054712
0.022264	0.082367	0.151387	0.048988	-0.003209	0.02521	-0.00538	-0.107583	-0.447223	-0.460693	0.029247	0.001056	0.093865
0.022473	0.044761	0.212864	0.024981	0.022403	0.016501	-0.005082	-0.143094	-0.385278	-0.479162	0.054181	-0.007488	0.150193
0.022405	-0.020577	0.227782	0.049045	0.013407	0.013407	-0.005061	-0.206337	-0.369891	-0.449561	0.044507	-0.010417	0.111874
0.030153	0.050184	0.261071	0.006818	0.01822	0.024637	0.002776	-0.13348	-0.336133	-0.48625	0.048642	0.000978	0.162648
0.029123	0.053666	0.267727	0.044805	0.007792	0.024637	0.001835	-0.127903	-0.329008	-0.442725	0.037536	0.001143	0.053418
0.039342	0.023274	0.273504	0.058499	0.005901	0.033346	0.012143	-0.1562	-0.322762	-0.423494	0.034967	0.010018	0.067589
0.033463	0.004735	0.282501	0.055119	0.014954	0.024637	0.006353	-0.172644	-0.313296	-0.421336	0.043341	0.001474	0.051865
0.022365	0.105047	0.310199	0.044118	0.005386	0.024637	-0.004656	-0.070236	-0.28513	-0.426799	0.033095	0.001639	0.157058
0.025272	0.104851	0.285844	0.069156	0.014782	0.024637	-0.00166	-0.068337	-0.309016	-0.396224	0.041813	0.001804	0.057507
0.025399	0.054794	0.313616	0.058843	0.008136	0.024637	-0.001444	-0.116299	-0.280775	-0.400999	0.034489	0.001969	0.092756
0.030397	0.001137	0.340307	0.050077	0.008995	0.024637	0.003643	-0.167861	-0.253615	-0.404227	0.03467	0.002134	0.093745
0.025877	0.07812	0.34155	0.056952	0.0055	0.027788	-0.000788	-0.088783	-0.251903	-0.391815	0.030497	0.005451	0.094545
0.027928	0.077981	0.337849	0.080902	0.001833	0.024637	0.001352	-0.086826	-0.255135	-0.362327	0.026152	0.002465	0.032741
0.043755	0.0224	0.353093	0.060963	-0.000688	0.051681	0.017268	-0.140312	-0.239423	-0.376728	0.022952	0.029674	0.129852
0.047937	0.054453	0.365767	0.044003	0.010714	0.059301	0.021539	-0.106164	-0.22628	-0.388151	0.033676	0.037459	0.080309
0.045184	0.088373	0.368535	0.089381	-0.005214	0.047842	0.018875	-0.070149	-0.223043	-0.337235	0.01707	0.026165	0.10294
0.041526	0.016561	0.367994	0.057238	-0.005386	0.053457	0.015306	-0.139865	-0.223115	-0.36384	0.01622	0.031945	0.109111
0.030769	-0.014006	0.377967	0.048816	0.012777	0.038331	0.004637	-0.168337	-0.212673	-0.366725	0.033705	0.016985	0.087697
0.03681	0.034855	0.35882	0.043602	0.018793	0.049332	0.010767	-0.117381	-0.231352	-0.366401	0.039043	0.028151	0.093449
0.036413	0.148231	0.406903	0.063255	0.025554	0.053457	0.010459	-0.00191	-0.1828	-0.341211	0.045126	0.032441	0.188506
0.012173	0.078708	0.385717	0.027674	0.025439	0.020283	-0.013692	-0.069337	-0.203517	-0.371254	0.044333	-0.000568	0.175049
0.003876	0.098072	0.304954	0.03856	0.011975	0.008881	-0.0219	-0.047878	-0.283811	-0.35483	0.03019	-0.011805	0.139624
0.018595	0.00634	0.36966	0.032544	0.00487	0.022804	-0.007092	-0.137515	-0.218636	-0.355309	0.022407	0.002284	0.194757
0.025076	0.000262	0.375813	0.067494	0.005157	0.035466	-0.000522	-0.141498	-0.212014	-0.314821	0.022016	0.015111	0.060512
0.021047	0.031853	0.397908	0.092762	0.001948	0.029164	-0.004462	-0.107811	-0.189451	-0.284015	0.018129	0.008974	0.088065
0.029215	0.031903	0.412899	0.069672	0.003839	0.036841	0.003795	-0.105666	-0.173991	-0.301568	0.019342	0.016816	0.051708
0.030462	-0.011021	0.443256	0.074886	0.012089	0.039133	0.005131	-0.146495	-0.143165	-0.290816	0.026914	0.019273	0.088278
0.033764	0.012652	0.454452	0.071505	0.034893	0.053457	0.008522	-0.120727	-0.1315	-0.288659	0.04904	0.033762	0.073522
0.025632	0.055518	0.459458	0.08136	0.023663	0.034549	0.000479	-0.075766	-0.126025	-0.273267	0.037131	0.01502	0.090904
0.004797	0.080956	0.415212	0.060562	0.027044	0.012892	-0.020267	-0.048232	-0.169802	-0.288527	0.039834	-0.006472	0.130518
0.018912	0.015317	0.431353	0.029966	0.003094	0.031856	-0.006063	-0.111776	-0.153193	-0.313585	0.015206	0.012657	0.160045
0.030603	0.074111	0.406444	0.052426	0.005099	0.043029	0.005717	-0.050887	-0.177633	-0.285588	0.016533	0.023995	0.126494
0.028061	0.137264	0.443027	0.07563	0.004011	0.033805	0.003264	0.014361	-0.140581	-0.256846	0.014767	0.014936	0.131526
0.036844	0.038563	0.499077	0.040451	0.024408	0.037357	0.012136	-0.082244	-0.084062	-0.286487	0.034486	0.018653	0.215133
0.031038	0.013045	0.521652	0.018449	0.021715	0.029164	0.006419	-0.105667	-0.061018	-0.302952	0.031115	0.010626	0.082599
0.03944	-0.015122	0.537386	0.055806	0.00911	0.027617	0.01491	-0.131739	-0.044815	-0.260057	0.017832	0.009244	0.097253
0.036696	0.006699	0.528505	0.08921	0.01673	0.043201	0.012254	-0.107823	-0.053228	-0.221115	0.024773	0.024993	0.082846
0.025817	0.012625	0.530104	0.065203	0.000974	0.026413	0.001464	-0.099801	-0.05116	-0.239585	0.008339	0.00837	0.067754
0.031976	0.00056	0.527864	0.063369	-0.003896	0.027215	0.007712	-0.109771	-0.052931	-0.235881	0.002791	0.009337	0.027014
0.061748	0.022974	0.557975	0.130176	-0.01547	0.053457	0.037573	-0.085262	-0.022351	-0.163536	-0.009461	0.035745	0.173598
0.055745	0.062064	0.572729	0.020741	-0.006532	0.053457	0.031659	-0.044077	-0.007128	-0.267434	-0.001201	0.03591	0.163147
0.041749	0.074043	0.501483	0.031341	-0.013407	0.035294	0.017752	-0.030003	-0.077905	-0.251296	-0.008754	0.017912	0.128321
0.051338	0.052586	0.534704	0.067838	-0.00762	0.050077	0.02743	-0.049364	-0.044216	-0.209261	-0.003645	0.03286	0.114067
0.038812	0.054701	0.552323	0.075057	-0.009855	0.037701	0.014993	-0.045154	-0.026128	-0.196505	-0.006559	0.020649	0.05131
0.038905	0.102954	0.54921	0.058098	-0.003094	0.030367	0.015175	0.005194	-0.028772	-0.207926	-0.000476	0.01348	0.078559
0.052809	0.030093	0.576455	0.043831	-0.007678	0.035982	0.029168	-0.065572	-0.001058	-0.216655	-0.005738	0.019261	0.135361
0.050074	-0.022009	0.621078	0.038847	-0.006532	0.019137	0.026522	-0.115578	0.044034	-0.216102	-0.00527	0.002581	0.119509
0.052569	0.016495	0.617733	0.049733	-0.013579	0.025439	0.029106	-0.074979	0.041158	-0.199678	-0.012995	0.009048	0.065493
0.051197	0.063931	0.609655	0.045436	-0.002521	0.025783	0.027823	-0.025448	0.033548	-0.198437	-0.002615	0.009557	0.070586
0.035744	0.045941	0.606686	0.015069	0.009798	0.023892	0.012459	-0.041343	0.031048	-0.223267	0.009026	0.007831	0.075313
0.030896	-0.007795	0.593956	0.053801	0.005443	0.023892	0.0077	-0.092983	0.018787	-0.178997	0.003993	0.007997	0.108915
0.027134	0.075533	0.598364	0.032544	0.021257	0.023892	0.004027	-0.00756	0.023664	-0.194716	0.019128	0.008162	0.123849
0.026599	0.062309	0.596599	0.024523	0.03094	0.02034	0.003581	-0.018689	0.022368	-0.1972	0.028133	0.004775	0.034073
0.025343	0.018371	0.582357	0.004412	0.021199	0.013579	0.002414	-0.060532	0.008595	-0.211773	0.017714	-0.001821	0.091387
0.014731	-0.008254	0.575988	0.019366	0.008136	0.003037	-0.008109	-0.085061	0.002694	-0.191281	0.003973	-0.012198	0.077255
0.027437	0.067041	0.610116	0.033346	-0.004183	0.023892	0.004685	-0.007671	0.037291	-0.171764	-0.009024	0.008822	0.163279
0.030383	-0.001092	0.621664	0.025439	0.024523	-5.7e-05	0.00772	-0.073709	0.049308	-0.174133	0.019004	-0.014961	0.135477
0.023441	-0.004633	0.607604	0.03432	-0.009855	-0.002922	0.000867	-0.075155	0.035717	-0.159714	-0.016052	-0.017661	0.064794
0.030732	-0.024286	0.598757	0.07351	0.006704	0.011345	0.008247	-0.092713	0.027339	-0.114987	-0.000172	-0.003229	0.096891
0.01883	0.031404	0.623308	0.046753	0.001891	0.009912	-0.003566	-0.034927	0.052358	-0.136206	-0.005663	-0.004497	0.120944
0.027284	0.036624	0.61576	0.024064	-0.005901	0.004469	0.004977	-0.027612	0.045279	-0.153357	-0.014133	-0.009775	0.052572
0.017319	-0.020069	0.599739	0.052139	-0.017876	0.007678	-0.004899	-0.08221	0.029727	-0.119745	-0.026786	-0.006401	0.12043
0.015636	0.054041	0.602126	0.034263	-0.010199	0.008709	-0.006493	-0.006005	0.032583	-0.132083	-0.019787	-0.005204	0.101379
0.020416	0.047041	0.576006	0.061306	0.012032	-0.001719	-0.001624	-0.010909	0.006932	-0.099502	0.001766	-0.015467	0.09
0.025399	-0.006289	0.603518	0.054145	-0.003953	-0.001146	0.003448	-0.062144	0.034913	-0.101126	-0.014897	-0.014729	0.106524
0.016499	-0.021058	0.614642	0.040451	-0.008824	-0.006761	-0.005363	-0.074818	0.046505	-0.109282	-0.020446	-0.020179	0.055894
0.014381	0.056062	0.624564	0.014496	-0.01673	0.01249	-0.007392	0.004397	0.056896	-0.129699	-0.029031	-0.000763	0.135509
0.022513	0.08745	0.657177	0.053973	-0.011402	0.004297	0.000829	0.037881	0.089978	-0.084685	-0.024381	-0.00879	0.118382
