trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.035644	-0.100448	-0.015951	0.051492	0.008479	-0.056773	0.0
0.008012	-0.003798	-5.3e-05	-0.009053	0.0	0.019939	-0.027435	-0.104239	-0.015585	0.041997	0.008557	-0.036649	0.037163
0.007988	0.082842	-0.002638	-0.034034	-0.003323	0.025611	-0.027263	-0.017592	-0.017751	0.016575	0.005311	-0.030791	0.118899
0.014108	0.134883	0.020168	-0.025669	-0.021199	0.034377	-0.020946	0.034456	0.005474	0.024499	-0.012488	-0.02184	0.111516
0.016313	0.129469	0.048759	-0.037128	-0.028419	0.038159	-0.018545	0.029049	0.034484	0.012599	-0.01963	-0.017873	0.055811
0.018622	0.105885	0.071277	-0.050306	-0.028361	0.03919	-0.016039	0.005472	0.057421	-0.001021	-0.019495	-0.016656	0.060861
0.020819	0.095119	0.093649	-0.060332	-0.024694	0.038617	-0.013646	-0.005287	0.080212	-0.011488	-0.015751	-0.017044	0.047784
0.024937	0.064839	0.078461	-0.059931	-0.028361	0.040795	-0.009331	-0.03556	0.065443	-0.011528	-0.01934	-0.01468	0.055037
0.022421	0.084571	0.06662	-0.065031	-0.00974	0.048587	-0.011651	-0.015821	0.054021	-0.01707	-0.000642	-0.006703	0.061589
0.022949	0.070282	0.092757	-0.058728	-0.016845	0.044691	-0.010926	-0.030103	0.080577	-0.011208	-0.00767	-0.010413	0.056055
0.023153	0.051855	0.106142	-0.071276	-0.018163	0.042513	-0.010526	-0.048523	0.094381	-0.024197	-0.00891	-0.012406	0.046017
0.020824	0.047354	0.095499	-0.106112	-0.01461	0.041711	-0.012658	-0.053017	0.084157	-0.059475	-0.00528	-0.013022	0.051674
0.018422	0.084845	0.10369	-0.095111	-0.016215	0.049618	-0.014864	-0.015519	0.092767	-0.048915	-0.006808	-0.00493	0.065985
0.027304	0.076203	0.120115	-0.101528	-0.014668	0.047957	-0.005785	-0.024153	0.109611	-0.055773	-0.005183	-0.006405	0.042348
0.033013	0.082357	0.160186	-0.154355	-0.009454	0.060905	0.00012	-0.017992	0.150101	-0.109042	0.000108	0.006728	0.113884
0.027532	0.088671	0.143404	-0.169825	-0.002005	0.06165	-0.005164	-0.011671	0.133738	-0.124953	0.007634	0.007658	0.049228
0.026617	0.134484	0.123639	-0.153896	-0.005042	0.060103	-0.005883	0.034149	0.114392	-0.109465	0.004675	0.006297	0.084394
0.032822	0.124833	0.143614	-0.150688	-0.008709	0.066349	0.000519	0.024505	0.134786	-0.106699	0.001085	0.012728	0.047281
0.01841	0.093485	0.138277	-0.162835	-0.0055	0.060103	-0.013697	-0.006836	0.129868	-0.119287	0.004371	0.006668	0.069948
0.026037	0.115521	0.112767	-0.125306	-0.001261	0.060103	-0.005873	0.015207	0.104777	-0.082199	0.008688	0.006853	0.091622
0.029666	0.110383	0.145059	-0.144615	-0.013808	0.063312	-0.002048	0.010076	0.137488	-0.10195	-0.003782	0.010248	0.071659
0.03022	0.077626	0.143831	-0.154985	-0.01123	0.060161	-0.001297	-0.022674	0.136679	-0.112761	-0.001127	0.007282	0.048588
0.025525	0.077194	0.086652	-0.105482	-0.004985	0.053743	-0.005796	-0.023099	0.079919	-0.063699	0.005196	0.00105	0.116556
0.035878	0.105254	0.079502	-0.086517	-0.013923	0.060103	0.004754	0.004968	0.073188	-0.045176	-0.003665	0.007595	0.075463
0.033334	0.081497	0.09274	-0.076203	-0.015183	0.053686	0.002406	-0.018782	0.086846	-0.035303	-0.004848	0.001363	0.055239
0.023382	0.073305	0.078781	-0.105482	-0.007391	0.052769	-0.007349	-0.026967	0.073306	-0.065023	0.003022	0.000632	0.065254
0.03297	0.111917	0.063527	-0.085485	-0.011803	0.060103	0.002435	0.011652	0.058471	-0.045468	-0.001313	0.008151	0.091155
0.033082	0.094553	0.078593	-0.078438	-0.013694	0.060103	0.002744	-0.005705	0.073956	-0.038862	-0.003127	0.008337	0.040342
0.026131	0.08772	0.068696	-0.105482	-0.008881	0.044691	-0.004011	-0.012531	0.064478	-0.066347	0.001764	-0.00689	0.064931
0.03046	0.126303	0.065256	-0.071562	-0.015011	0.052025	0.000515	0.02606	0.061457	-0.032868	-0.004289	0.00063	0.087702
0.029594	0.098715	0.09572	-0.09746	-0.028132	0.048415	-0.000155	-0.001521	0.09234	-0.059208	-0.017333	-0.002795	0.096119
0.017239	0.069256	0.076372	-0.095111	-0.008537	0.04555	-0.012313	-0.030973	0.073411	-0.0573	0.00234	-0.005474	0.082812
0.020981	0.078872	0.052635	-0.085886	-0.013235	0.042628	-0.008375	-0.02135	0.050093	-0.048516	-0.002281	-0.008211	0.051795
0.027868	0.106944	0.074349	-0.082563	-0.016558	0.048701	-0.001291	0.006729	0.072226	-0.045635	-0.005527	-0.001952	0.067772
0.025179	0.07088	0.057237	-0.077063	-0.013866	0.045722	-0.003784	-0.029328	0.055533	-0.040576	-0.002757	-0.004746	0.065614
0.028855	0.11937	0.046613	-0.065604	-0.009568	0.050248	8.9e-05	0.019169	0.045328	-0.029558	0.001618	-3.5e-05	0.08049
0.03659	0.101242	0.049889	-0.049962	-0.009626	0.046524	0.00802	0.001048	0.049023	-0.014358	0.001637	-0.003573	0.04609
0.017397	0.101535	0.021511	-0.060447	-0.008709	0.039419	-0.010977	0.001348	0.021064	-0.025284	0.002632	-0.010493	0.064014
0.02229	0.132775	0.017786	-0.03518	-0.012777	0.041196	-0.005887	0.032595	0.017758	-0.000458	-0.001359	-0.00853	0.067008
0.023407	0.104191	0.038026	-0.049045	-0.007391	0.038847	-0.004574	0.004018	0.038417	-0.014765	0.004104	-0.010694	0.068791
0.026483	0.08863	0.038048	-0.03793	-0.003782	0.040508	-0.001301	-0.011536	0.038858	-0.004091	0.007791	-0.008847	0.032958
0.027606	0.066141	0.015616	-0.071333	-0.004011	0.029908	1.8e-05	-0.034018	0.016845	-0.037935	0.007639	-0.019262	0.084644
0.031153	0.111698	0.015135	-0.060619	-0.010542	0.044003	0.003762	0.011546	0.016783	-0.027663	0.001185	-0.004981	0.076934
0.035944	0.104708	0.037947	-0.060447	-0.022976	0.048873	0.008749	0.004563	0.040014	-0.027932	-0.011171	7.4e-05	0.049844
0.033147	0.089518	0.041513	-0.052368	-0.01272	0.049561	0.006149	-0.01062	0.043999	-0.020294	-0.000838	0.000948	0.038154
0.028123	0.083355	0.022434	-0.070703	-0.012777	0.04492	0.001321	-0.016775	0.025339	-0.039071	-0.000818	-0.003508	0.050366
0.029779	0.129101	0.02671	-0.064229	-0.009282	0.041196	0.003174	0.028978	0.030034	-0.033038	0.002755	-0.007047	0.063627
0.032868	0.11915	0.045498	-0.058098	-0.02097	0.041425	0.006459	0.019034	0.049241	-0.027348	-0.008856	-0.006632	0.047578
0.029664	0.083567	0.037902	-0.064229	-0.019251	0.045779	0.003452	-0.016542	0.042064	-0.033921	-0.00706	-0.002093	0.057033
0.024546	0.113577	0.010837	-0.0589	-0.010886	0.047154	-0.00147	0.013475	0.015418	-0.029033	0.001383	-0.000532	0.075343
0.030634	0.129238	0.028229	-0.058098	-0.021543	0.046983	0.004815	0.029143	0.033229	-0.028672	-0.009197	-0.000518	0.04929
0.027826	0.088362	0.042179	-0.064229	-0.014152	0.041826	0.002203	-0.011726	0.047598	-0.035245	-0.001729	-0.005489	0.073935
0.025852	0.069179	0.017003	-0.064229	-0.006761	0.044519	0.000426	-0.030902	0.022841	-0.035686	0.00574	-0.002611	0.055133
0.017387	0.121731	0.003031	-0.052941	-0.00699	0.043029	-0.007843	0.021657	0.009288	-0.024839	0.005588	-0.003915	0.08634
0.02941	0.125191	0.024827	-0.045837	-0.018736	0.043889	0.004377	0.025124	0.031503	-0.018176	-0.006081	-0.00287	0.054479
