trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	0.026806	-0.171756	0.337504	-0.213437	-0.012798	-0.007535	0.0
-3.2e-05	3e-06	-0.017369	0.0	0.0	0.005787	0.026709	-0.171843	0.320975	-0.214202	-0.012566	-0.001987	0.022454
0.004546	0.053363	-0.001378	-0.019538	-0.015928	0.008938	0.031223	-0.118573	0.337806	-0.234505	-0.028262	0.000925	0.107629
0.014525	0.172152	-0.024669	-0.019824	-0.006933	0.026127	0.041137	0.000126	0.315354	-0.235556	-0.019036	0.017874	0.175158
0.022255	0.167429	0.019996	0.010886	-0.018277	0.03581	0.048802	-0.004687	0.360859	-0.205611	-0.030148	0.027318	0.102267
0.030392	0.139788	0.031156	0.007563	-0.010943	0.044175	0.056874	-0.032418	0.372859	-0.2097	-0.022582	0.035444	0.063538
0.035701	0.124251	0.057363	0.002636	-0.02796	0.048587	0.062118	-0.048045	0.399905	-0.215392	-0.039367	0.039617	0.070053
0.039326	0.087428	0.065842	0.010084	-0.028476	0.051222	0.065678	-0.084958	0.409224	-0.208709	-0.039651	0.042013	0.058176
0.045322	0.054729	0.063565	0.02607	-0.043201	0.050019	0.071609	-0.117746	0.407787	-0.193488	-0.054144	0.040571	0.068822
0.031961	0.047604	0.029634	0.010542	-0.028648	0.039305	0.058183	-0.124961	0.374695	-0.209781	-0.039359	0.029618	0.090017
0.031889	0.11545	-0.038405	0.098262	-0.02945	0.033919	0.058046	-0.057205	0.307496	-0.122827	-0.03993	0.023992	0.217907
0.034904	0.122388	-0.053569	0.103648	-0.038445	0.038159	0.060997	-0.050357	0.293172	-0.118206	-0.048693	0.027993	0.041367
0.03187	0.151191	-0.139462	0.138427	-0.030653	0.037414	0.057898	-0.021644	0.208118	-0.084192	-0.040669	0.027009	0.15553
0.014587	0.190564	-0.266441	0.190451	-0.019939	0.037643	0.04055	0.017639	0.081979	-0.032933	-0.029723	0.026999	0.238584
0.019191	0.173874	-0.271055	0.190451	-0.035294	0.032429	0.045089	0.000859	0.078205	-0.033698	-0.044846	0.021546	0.043858
0.02545	0.205708	-0.234725	0.185065	-0.035982	0.039706	0.051283	0.032603	0.115375	-0.03985	-0.045302	0.028584	0.086074
0.021963	0.173357	-0.229258	0.184149	-0.037013	0.037758	0.047731	0.000163	0.121681	-0.041531	-0.046101	0.026397	0.044704
0.014453	0.147056	-0.234753	0.18518	-0.038617	0.02521	0.040156	-0.026228	0.117026	-0.041265	-0.047474	0.01361	0.052556
0.00407	0.149697	-0.261924	0.184435	-0.042112	0.024694	0.029708	-0.023677	0.090695	-0.042775	-0.050737	0.012854	0.044345
