trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.018265	-0.118016	-0.049948	-0.000405	0.006036	-0.016893	0.0
0.004468	0.007888	-0.023733	0.0	0.0	0.00487	-0.013751	-0.110198	-0.073669	-0.000498	0.006302	-0.012144	0.040339
0.010144	0.119382	0.01855	-0.019939	0.0	0.018908	-0.008028	0.001225	-0.031374	-0.020531	0.006569	0.001772	0.189104
0.012716	0.127656	0.014432	0.013465	-0.004125	0.018564	-0.005409	0.009429	-0.03548	0.01278	0.002711	0.001307	0.048014
0.008072	0.112421	0.03405	-0.017991	-0.006245	0.015699	-0.010007	-0.005877	-0.01585	-0.01877	0.000858	-0.00168	0.071298
-0.01117	0.117926	0.032591	-0.0106	-0.014439	-0.002979	-0.029202	-0.000443	-0.017296	-0.011472	-0.007069	-0.02048	0.056106
0.010905	0.19766	0.017498	0.001375	-0.001604	0.018908	-0.00708	0.079221	-0.032377	0.000409	0.006033	0.001286	0.157653
0.020678	0.178582	0.030531	0.012662	-0.0055	0.025382	0.00274	0.060072	-0.019332	0.011603	0.002404	0.007638	0.060783
0.014537	0.153501	0.04363	0.02521	-0.014209	0.025382	-0.003355	0.034921	-0.006221	0.024057	-0.006038	0.007516	0.062871
0.013848	0.072516	0.082709	-0.035237	0.0106	0.025382	-0.003997	-0.046135	0.03287	-0.036483	0.019038	0.007395	0.195153
0.012523	0.081912	0.023552	0.004297	-0.003037	0.018507	-0.005275	-0.036809	-0.026275	0.002957	0.005668	0.000398	0.122278
0.013822	0.106561	0.028263	0.012089	-0.00212	0.018965	-0.00393	-0.012231	-0.021552	0.010656	0.006852	0.000734	0.038659
0.012529	0.079825	0.044768	0.01272	-0.004297	0.018507	-0.005176	-0.039037	-0.005034	0.011193	0.004942	0.000155	0.047384
