trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	0.02263	-0.281746	-0.038723	-0.652736	0.104391	0.03671	0.0
0.005654	0.011866	-0.026694	0.027387	0.0	0.006131	0.027962	-0.270195	-0.065624	-0.626382	0.104816	0.042465	0.073464
-0.000179	0.18393	-0.018533	0.05466	-0.015126	0.0	0.021808	-0.098445	-0.05767	-0.600142	0.090114	0.035958	0.228408
0.003359	0.168738	0.002189	0.101643	-0.013006	0.0	0.025025	-0.113951	-0.037155	-0.554192	0.092659	0.035582	0.082302
0.005115	0.089062	0.054516	0.062223	-0.027273	0.0	0.026459	-0.193941	0.014965	-0.594645	0.078816	0.035206	0.18061
0.002271	0.200355	0.039784	0.105539	-0.03306	-0.003896	0.023294	-0.082962	2.6e-05	-0.552362	0.073454	0.030933	0.175119
-0.000293	0.192082	0.058826	0.146792	-0.013465	-0.006016	0.020409	-0.091549	0.018861	-0.512142	0.093473	0.028437	0.084829
0.006117	0.086625	0.09607	0.172919	-0.036841	-0.007105	0.026497	-0.19732	0.055898	-0.487047	0.070521	0.026972	0.193261
-0.001277	0.191466	-0.07766	0.518355	-0.086689	-0.019194	0.018782	-0.092793	-0.118039	-0.142644	0.021098	0.014507	0.641465
-0.001017	0.33609	-0.088824	0.633978	-0.051452	-0.029794	0.01872	0.051517	-0.12941	-0.028054	0.056759	0.003531	0.296948
-0.006157	0.209955	-0.049102	0.591292	-0.043545	-0.010199	0.013259	-0.074933	-0.089895	-0.071773	0.065091	0.022749	0.232248
-0.000778	0.13965	-0.015992	0.494004	-0.056494	0.0	0.018317	-0.145552	-0.056992	-0.170094	0.052566	0.032572	0.213894
-0.000808	0.272061	-0.031608	0.543049	-0.055004	-0.010542	0.017965	-0.013455	-0.072815	-0.122082	0.054481	0.021654	0.201357
0.003814	0.214024	0.03199	0.481743	-0.014324	0.0	0.022266	-0.071806	-0.009424	-0.184421	0.095585	0.03182	0.224456
-0.000193	0.188503	-0.019582	0.606247	-0.009568	-0.002865	0.017938	-0.097641	-0.061203	-0.06095	0.100765	0.028579	0.196401
-0.010768	0.284979	-0.051057	0.584589	-0.090757	-0.012662	0.007041	-0.001479	-0.092885	-0.083641	0.020001	0.018405	0.236826
-0.004263	0.333741	0.001527	0.571869	-0.075172	-0.012662	0.013225	0.046969	-0.040508	-0.097393	0.03601	0.018029	0.132552
-0.004268	0.276239	-0.035188	0.60871	-0.10508	0.0	0.012898	-0.010847	-0.07743	-0.061585	0.006527	0.030315	0.163521
-0.00132	0.189211	-0.009015	0.553363	-0.078839	-0.010313	0.015525	-0.098189	-0.051464	-0.117965	0.033192	0.019626	0.196348
-0.005465	0.308892	-0.033729	0.576052	-0.094882	0.0	0.011059	0.021178	-0.076385	-0.096309	0.017574	0.029563	0.19134
-0.002977	0.274238	-0.014325	0.589402	-0.094939	0.0	0.013225	-0.013791	-0.057188	-0.083992	0.017941	0.029186	0.068246
-0.005962	0.142858	-0.001208	0.593699	-0.085829	-0.009798	0.009919	-0.145485	-0.044278	-0.080728	0.027475	0.019012	0.167732
-0.011816	0.234363	-0.036508	0.600804	-0.110294	-0.006188	0.003743	-0.054294	-0.079785	-0.074656	0.003435	0.022246	0.163359
0.001723	0.315005	0.005025	0.621717	-0.086173	-0.015814	0.016961	0.026034	-0.038458	-0.054776	0.02798	0.012244	0.183414
0.008848	0.288223	-0.0045	0.692706	-0.152006	-0.011173	0.023765	-0.001062	-0.04819	0.01518	-0.037428	0.016509	0.166882
0.003273	0.205082	0.002078	0.606877	-0.079641	-0.007277	0.017868	-0.084517	-0.041819	-0.071681	0.035361	0.020028	0.236744
-0.011377	0.246218	-0.054692	0.646354	-0.074599	-0.014324	0.002897	-0.043695	-0.098796	-0.033237	0.040827	0.012605	0.157556
-0.01081	0.327947	0.008619	0.613982	-0.033633	-0.006474	0.003143	0.03772	-0.035692	-0.066642	0.082218	0.020079	0.216457
-0.007344	0.332279	-0.004866	0.688638	-0.063827	-0.009683	0.006287	0.041738	-0.049384	0.006981	0.052448	0.016494	0.115582
-0.006516	0.24699	0.017672	0.602007	-0.060791	-0.006875	0.006794	-0.043865	-0.027053	-0.080683	0.055909	0.018926	0.189355
-0.004097	0.256519	-0.037606	0.717057	-0.07013	-0.01759	0.008891	-0.034651	-0.082538	0.033334	0.046994	0.007834	0.185126
0.007201	0.405691	-0.058556	0.818929	-0.114248	-0.002005	0.019868	0.114207	-0.103695	0.134173	0.003301	0.023043	0.322421
0.000997	0.314515	-0.019368	0.729318	-0.073969	-0.01696	0.013343	0.022717	-0.064714	0.043529	0.044004	0.007712	0.262969
-0.011883	0.227194	-0.015212	0.728917	-0.106914	-0.009798	0.000141	-0.064918	-0.060765	0.042095	0.011483	0.014498	0.139707
-0.006632	0.309445	-0.022288	0.722729	-0.084053	-0.01461	0.005071	0.017019	-0.068048	0.034875	0.034769	0.00931	0.124127
-0.00199	0.326098	-0.020214	0.76954	-0.121295	-0.006704	0.009392	0.033358	-0.066181	0.080653	-0.002049	0.016839	0.103618
0.00475	0.311509	-0.034117	0.800307	-0.157392	-0.01547	0.01581	0.018455	-0.080291	0.110387	-0.037721	0.007697	0.101232
-0.00271	0.222926	-0.004815	0.729089	-0.099408	-0.017819	0.008029	-0.070442	-0.051196	0.038136	0.020687	0.004972	0.240145
-0.00388	0.359468	-0.029903	0.773665	-0.107945	-0.020283	0.006537	0.065786	-0.076491	0.081679	0.012575	0.002132	0.2113
-0.001051	0.328733	0.046779	0.695915	-0.116482	-0.016272	0.009045	0.034737	-1.6e-05	0.002896	0.004462	0.005767	0.189046
0.004926	0.294279	0.065825	0.724734	-0.141463	-0.028247	0.014701	-3.2e-05	0.018823	0.030682	-0.020095	-0.006585	0.116877
-0.012635	0.241559	0.037222	0.727886	-0.155558	-0.026184	-0.003182	-0.053066	-0.009987	0.032801	-0.033765	-0.004898	0.115735
-0.008131	0.249762	0.027837	0.702733	-0.112357	-0.028992	0.001001	-0.045177	-0.019579	0.006615	0.00986	-0.008082	0.084193
-0.005084	0.351068	0.023178	0.720724	-0.107487	-0.024064	0.003727	0.055815	-0.024445	0.023574	0.015155	-0.00353	0.133262
-0.005597	0.295196	0.041943	0.742038	-0.112758	-0.007678	0.002892	-0.000371	-0.005887	0.043855	0.010308	0.01248	0.112649
-0.011953	0.219861	0.021989	0.692821	-0.1072	-0.021944	-0.003785	-0.07602	-0.026048	-0.006395	0.01629	-0.002163	0.161895
-0.006263	0.362371	-0.024708	0.775269	-0.1339	-0.010313	0.001583	0.066176	-0.072952	0.07502	-0.009985	0.009092	0.300297
-0.004658	0.37425	0.012241	0.766045	-0.13453	-0.019595	0.002867	0.077741	-0.03621	0.064763	-0.010191	-0.000566	0.067132
-0.006211	0.306915	-0.000748	0.793604	-0.14387	-0.020569	0.000993	0.010092	-0.049406	0.091289	-0.019106	-0.001916	0.114927
-0.01236	0.252885	-0.000483	0.74708	-0.131207	-0.028648	-0.005478	-0.044253	-0.049348	0.043732	-0.006019	-0.010371	0.119145
-0.012286	0.383022	-0.005016	0.789307	-0.131838	-0.017819	-0.005725	0.08557	-0.054088	0.084926	-0.006225	8.1e-05	0.181595
-0.012088	0.306974	0.041561	0.748856	-0.119576	-0.026814	-0.005849	0.009208	-0.007718	0.043442	0.006461	-0.00929	0.176673
-0.012068	0.225456	0.033481	0.721125	-0.123644	-0.023835	-0.00615	-0.072624	-0.016005	0.014679	0.002817	-0.006687	0.119968
0.001373	0.307602	0.013923	0.782374	-0.144156	-0.020626	0.00697	0.009208	-0.03577	0.074895	-0.01727	-0.003854	0.189295
-0.003765	0.366839	0.032697	0.797385	-0.157793	-0.026643	0.00151	0.068131	-0.017203	0.088873	-0.030483	-0.010247	0.1134
-0.002886	0.345613	0.033917	0.825861	-0.137682	-0.011803	0.002068	0.046591	-0.01619	0.116316	-0.009947	0.004216	0.078675
-0.009796	0.266302	0.077792	0.714478	-0.112472	-0.010371	-0.005163	-0.033034	0.027478	0.0039	0.015687	0.005272	0.250546
-0.009168	0.282774	0.02824	0.725021	-0.114362	-0.011402	-0.004857	-0.016876	-0.022281	0.01341	0.014222	0.003865	0.078402
-0.012485	0.413516	0.018778	0.865911	-0.148568	-0.021085	-0.008495	0.113552	-0.03195	0.153267	-0.01956	-0.006194	0.304771
-0.006455	0.308105	0.068449	0.792974	-0.141234	-0.033976	-0.002787	0.007826	0.017514	0.079297	-0.011802	-0.019461	0.242411
-0.012143	0.25251	0.027169	0.749715	-0.119977	-0.022746	-0.008796	-0.048083	-0.023973	0.035005	0.00988	-0.008608	0.168664
-0.00872	0.359315	0.034004	0.823168	-0.157449	-0.036898	-0.005694	0.058408	-0.017345	0.107426	-0.027168	-0.023136	0.226213
-0.011388	0.33991	0.054472	0.801511	-0.132468	-0.025898	-0.008684	0.038689	0.002917	0.084736	-0.001762	-0.012512	0.09284
-0.010334	0.282951	0.034123	0.768795	-0.140833	-0.025898	-0.007951	-0.018584	-0.017639	0.050987	-0.009703	-0.012888	0.114212
-0.010185	0.262501	0.012033	0.758367	-0.145359	-0.017991	-0.008123	-0.039348	-0.039936	0.039526	-0.013804	-0.005357	0.062639
-0.009181	0.38405	0.017129	0.799505	-0.142323	-0.025955	-0.007441	0.081887	-0.035047	0.079631	-0.010344	-0.013698	0.173148
-0.006944	0.355021	0.031676	0.802599	-0.151204	-0.025898	-0.005525	0.052544	-0.020707	0.081692	-0.018801	-0.014017	0.056313
-0.00336	0.269861	0.040643	0.77355	-0.151089	-0.025955	-0.002263	-0.03293	-0.011947	0.05161	-0.018261	-0.01445	0.123211
-0.008882	0.308683	0.019897	0.74135	-0.133499	-0.017533	-0.008106	0.005578	-0.0329	0.018377	-0.000247	-0.006404	0.11589
-0.009158	0.392443	0.017615	0.83331	-0.17968	-0.025955	-0.008703	0.089023	-0.035389	0.109304	-0.046003	-0.015202	0.214218
-0.011437	0.324948	0.026578	0.812282	-0.157392	-0.020397	-0.011304	0.021214	-0.026633	0.087244	-0.023291	-0.010021	0.121388
-0.015216	0.253621	0.018819	0.770972	-0.152292	-0.016501	-0.015404	-0.050427	-0.034599	0.044901	-0.017767	-0.006501	0.126765
-0.014024	0.343886	0.004004	0.76232	-0.12966	-0.019882	-0.014534	0.039524	-0.049621	0.035216	0.00529	-0.010258	0.136523
-0.013483	0.374135	-0.004091	0.801683	-0.139057	-0.016043	-0.014314	0.069459	-0.057923	0.073546	-0.003683	-0.006795	0.084786
-0.00686	0.285058	0.066116	0.739116	-0.122498	-0.017246	-0.008012	-0.019932	0.012077	0.009946	0.013301	-0.008374	0.236007
-0.003746	0.256868	0.062201	0.742152	-0.134416	-0.014668	-0.00522	-0.048436	0.007955	0.011949	0.001807	-0.006173	0.050519
-0.007502	0.391099	0.015712	0.796526	-0.165012	-0.011459	-0.009297	0.085481	-0.038741	0.06529	-0.028364	-0.00334	0.261427
-0.010244	0.340005	0.066113	0.762664	-0.126337	-0.010027	-0.01236	0.034073	0.011453	0.030395	0.010735	-0.002284	0.168787
-0.020135	0.257303	0.052125	0.744215	-0.145188	-0.01461	-0.022573	-0.048944	-0.002742	0.010913	-0.007692	-0.007243	0.143131
-0.019676	0.276342	0.029833	0.74072	-0.132411	-0.000229	-0.022435	-0.030219	-0.025241	0.006386	0.00551	0.006762	0.06854
-0.008664	0.363844	0.043265	0.761576	-0.130004	-0.010199	-0.011745	0.056969	-0.012016	0.026209	0.008341	-0.003584	0.140947
-0.009637	0.31893	0.050612	0.808214	-0.161402	-0.011746	-0.013039	0.011741	-0.004876	0.071814	-0.022632	-0.005508	0.122683
-0.015333	0.238361	0.069852	0.735219	-0.1339	-0.01673	-0.019056	-0.069142	0.014157	-0.002214	0.005294	-0.010868	0.197555
-0.017892	0.329955	0.04707	0.7602	-0.139286	-0.013522	-0.021937	0.022138	-0.008832	0.021734	0.000333	-0.008036	0.146235
-0.009517	0.34629	0.06634	0.748913	-0.101757	-0.008537	-0.013883	0.038159	0.010231	0.009414	0.038286	-0.003427	0.09093
-0.01101	0.302238	0.059886	0.76255	-0.135505	-0.017475	-0.015697	-0.006207	0.00357	0.022018	0.004962	-0.012741	0.10115
-0.012375	0.245127	0.075998	0.672652	-0.103935	-0.000229	-0.017384	-0.063632	0.019475	-0.068913	0.036957	0.004128	0.195639
-0.010922	0.364559	0.051738	0.752007	-0.134244	-0.015126	-0.016252	0.055486	-0.004992	0.00941	0.007072	-0.011145	0.253845
-0.00688	0.33587	0.062087	0.831362	-0.150058	-0.012662	-0.012532	0.026482	0.00515	0.087732	-0.008317	-0.009057	0.128281
-0.007731	0.270016	0.052749	0.754414	-0.137682	-0.013866	-0.013704	-0.039686	-0.004395	0.009751	0.004483	-0.010637	0.155044
-0.01772	0.253889	0.053128	0.729604	-0.148339	-0.010256	-0.024014	-0.056127	-0.004223	-0.016092	-0.005749	-0.007403	0.060596
-0.01184	0.368536	0.070758	0.734303	-0.105653	-0.012319	-0.018456	0.058206	0.0132	-0.012426	0.037361	-0.009843	0.181309
-0.009773	0.327018	0.062881	0.796239	-0.139114	-0.015642	-0.01671	0.016374	0.005116	0.048477	0.004324	-0.013542	0.137611
-0.014041	0.247022	0.091935	0.702618	-0.102903	-0.000229	-0.021299	-0.063936	0.033963	-0.046177	0.04096	0.001495	0.240068
-0.010501	0.275175	0.051853	0.735735	-0.136593	-0.017991	-0.018081	-0.036097	-0.006326	-0.014093	0.007694	-0.016643	0.145575
-0.004027	0.379788	0.049813	0.82271	-0.18518	-0.015527	-0.011928	0.068202	-0.008573	0.071849	-0.040468	-0.014555	0.233577
-0.004492	0.316022	0.079238	0.784093	-0.138427	-0.014381	-0.012715	0.004122	0.020645	0.0322	0.006709	-0.013786	0.169155
-0.009241	0.243968	0.058052	0.7547	-0.142552	-0.009167	-0.017785	-0.068246	-0.000748	0.001774	0.003008	-0.008948	0.131789
-0.001798	0.360316	0.027303	0.855197	-0.184149	-0.009511	-0.010663	0.047787	-0.031704	0.101238	-0.038164	-0.009668	0.278841
-0.002032	0.37463	0.056365	0.871068	-0.172861	-0.020111	-0.011219	0.061787	-0.002849	0.116076	-0.026452	-0.020644	0.076561
-0.008753	0.299509	0.054273	0.84517	-0.163694	-0.01759	-0.018261	-0.013648	-0.005148	0.089145	-0.01686	-0.018499	0.116734
-0.007896	0.243161	0.087037	0.711957	-0.116769	-0.012319	-0.017726	-0.07031	0.027409	-0.045101	0.030489	-0.013605	0.251769
0.003611	0.393472	0.061393	0.829757	-0.144901	-0.012376	-0.00654	0.079687	0.001559	0.071666	0.002782	-0.014038	0.314861
-0.002808	0.334041	0.069989	0.80661	-0.166673	-0.008824	-0.01328	0.019942	0.009948	0.047486	-0.018566	-0.010862	0.116745
-0.010656	0.265856	0.072978	0.774467	-0.118087	-0.007391	-0.02145	-0.048557	0.01273	0.01431	0.030444	-0.009805	0.150722
-0.013212	0.367185	0.018724	0.846029	-0.148167	-0.020111	-0.024327	0.052458	-0.041731	0.08484	0.000789	-0.022901	0.257939
-0.015318	0.381689	0.063753	0.828153	-0.125592	-0.016673	-0.026754	0.066648	0.003091	0.065931	0.023788	-0.01984	0.099939
-0.015545	0.312953	0.047968	0.857546	-0.144213	-0.022173	-0.027303	-0.002403	-0.012901	0.094291	0.005592	-0.025716	0.131448
-0.025447	0.283229	0.042846	0.797557	-0.134015	-0.011173	-0.037526	-0.032441	-0.01823	0.033269	0.016214	-0.015092	0.115597
-0.013322	0.394172	0.023344	0.852504	-0.179508	-0.02458	-0.025723	0.078188	-0.037939	0.087183	-0.028854	-0.028875	0.24192
-0.010204	0.349306	0.066344	0.854624	-0.140833	-0.019882	-0.022926	0.033008	0.004854	0.08827	0.010245	-0.024553	0.130684
-0.015398	0.25884	0.07091	0.794349	-0.138713	-0.015642	-0.028441	-0.057772	0.009213	0.026962	0.012789	-0.02069	0.158376
-0.017977	0.335592	0.035875	0.861327	-0.158996	-0.011975	-0.031342	0.018666	-0.026029	0.092907	-0.007069	-0.017399	0.193716
-0.012405	0.395377	0.055898	0.866484	-0.145703	-0.021142	-0.026091	0.078137	-0.006213	0.097031	0.006648	-0.026942	0.10948
-0.003306	0.333917	0.035567	0.868432	-0.191253	-0.019939	-0.017313	0.016363	-0.026751	0.097947	-0.038477	-0.026115	0.13339
-0.013264	0.316749	0.042113	0.822538	-0.135676	-0.017361	-0.027593	-0.001119	-0.020412	0.05102	0.017524	-0.023913	0.124472
-0.009333	0.435449	0.013271	0.898398	-0.139687	-0.025726	-0.023983	0.117267	-0.049461	0.125847	0.013938	-0.032655	0.228473
-0.007678	0.346133	0.042123	0.823054	-0.101414	-0.021543	-0.02265	0.027636	-0.020816	0.04947	0.052635	-0.028848	0.222623
-0.006514	0.275553	0.037927	0.840816	-0.141521	-0.017131	-0.021807	-0.043258	-0.025219	0.066199	0.012952	-0.024812	0.13029
-0.005393	0.397842	0.034693	0.862416	-0.133041	-0.008594	-0.021007	0.078717	-0.02866	0.086766	0.021857	-0.016651	0.160344
-0.002473	0.411132	0.045297	0.90195	-0.123243	-0.014324	-0.018409	0.091693	-0.018263	0.125267	0.032079	-0.022757	0.074865
