trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.10371	0.076692	0.303903	0.466064	-0.211608	0.109016	0.0
-0.004333	-0.00762	0.051612	0.010772	0.080214	0.0	-0.108562	0.069027	0.355803	0.475916	-0.130879	0.108416	0.142965
-0.022331	0.061083	0.092479	0.0	0.058957	0.009454	-0.127079	0.137684	0.396957	0.464224	-0.151621	0.117271	0.163769
-0.014686	0.063443	0.046192	-0.015871	0.113675	-0.019767	-0.119953	0.139998	0.350957	0.447433	-0.096388	0.08745	0.143393
-0.043406	0.016384	0.282928	0.005099	0.105768	-0.038503	-0.149193	0.092894	0.58798	0.467483	-0.10378	0.068114	0.354065
-0.077878	0.046143	0.776949	0.077177	0.292724	-0.092934	-0.184184	0.122607	1.082289	0.538641	0.08369	0.013084	0.831802
-0.091769	0.166098	-0.031004	-0.079641	0.169538	-0.074771	-0.198594	0.242516	0.274623	0.380903	-0.038981	0.030647	1.201999
-0.11946	0.098533	-0.012967	-0.073912	0.18644	-0.06864	-0.226804	0.174905	0.292947	0.385712	-0.021564	0.036178	0.138393
-0.080528	-0.012562	0.020557	-0.025497	0.124962	-0.062395	-0.188391	0.063765	0.326759	0.433206	-0.082527	0.041824	0.284901
-0.033678	-0.053638	0.019921	0.000229	0.085256	-0.045034	-0.14206	0.022643	0.32641	0.458012	-0.121718	0.058585	0.160813
-0.052758	0.033101	-0.636687	-0.535028	0.284015	-0.076604	-0.161659	0.109336	-0.329911	-0.078165	0.077556	0.026415	1.430527
-0.080684	-0.063088	-0.613822	-0.478534	0.349218	-0.128686	-0.190105	0.013102	-0.306758	-0.022591	0.143273	-0.026266	0.298631
0.001134	-0.117233	-0.468992	-0.334665	0.257659	-0.064458	-0.108806	-0.041089	-0.161641	0.120358	0.052229	0.037362	0.542292
0.025476	-0.087551	-0.357839	-0.225344	0.189019	-0.052025	-0.084983	-0.011453	-0.050201	0.228759	-0.015896	0.049195	0.331327
0.050121	0.015987	-0.545602	-0.383595	0.19091	-0.021314	-0.060857	0.09204	-0.237676	0.069588	-0.01349	0.079307	0.482497
0.053226	0.063342	-0.550114	-0.414191	0.167418	-0.017189	-0.058271	0.139349	-0.241901	0.038072	-0.036467	0.082832	0.105772
0.151293	0.022207	-0.795035	-0.702217	-0.045149	0.17819	0.039277	0.098168	-0.486535	-0.250874	-0.24852	0.277611	0.991473
0.210073	0.088272	-0.934118	-0.82632	-0.172403	0.272843	0.097538	0.164188	-0.62533	-0.375897	-0.375259	0.371665	0.565879
0.149587	0.003766	-0.732673	-0.552102	-0.010141	0.130061	0.036533	0.079636	-0.423598	-0.102599	-0.212482	0.228283	0.851938
0.129457	-0.034252	-0.653166	-0.466216	0.048873	0.09385	0.015883	0.041572	-0.343804	-0.017633	-0.152953	0.191472	0.295704
0.12304	-0.030047	-0.648161	-0.441178	0.073854	0.072536	0.008947	0.045731	-0.338511	0.006484	-0.127457	0.169559	0.077877
0.097214	0.013241	-0.615319	-0.413217	0.07649	0.064057	-0.017398	0.088974	-0.305382	0.033525	-0.124307	0.16048	0.136056
0.094814	-0.03952	-0.618079	-0.44198	0.074141	0.059645	-0.020317	0.036167	-0.307855	0.003842	-0.126141	0.155468	0.088922
0.111046	-0.016694	-0.72594	-0.528783	0.052082	0.086746	-0.004604	0.058947	-0.415428	-0.083881	-0.147685	0.18197	0.265569
0.109203	-0.012555	-0.716795	-0.491598	0.065145	0.076031	-0.006966	0.063041	-0.405996	-0.047616	-0.134107	0.170655	0.068327
0.10521	0.027108	-0.749125	-0.494405	0.045206	0.073453	-0.011478	0.102658	-0.438039	-0.051343	-0.153531	0.167477	0.098085
0.101	0.020001	-0.730577	-0.490566	0.053056	0.073167	-0.016207	0.095505	-0.419203	-0.048424	-0.145167	0.166592	0.040315
0.115837	-0.023289	-0.757401	-0.521793	0.033117	0.066291	-0.00189	0.05217	-0.44574	-0.080571	-0.164591	0.159116	0.135602
0.116475	0.048879	-0.838524	-0.536919	0.059588	0.061593	-0.001771	0.124292	-0.526576	-0.096617	-0.137605	0.153818	0.194329
0.112332	0.0561	-0.828205	-0.487759	0.072365	0.056035	-0.006433	0.131467	-0.515969	-0.048377	-0.124313	0.147661	0.080583
0.116972	-0.007003	-0.828438	-0.50151	0.029507	0.055691	-0.002312	0.068318	-0.515915	-0.063048	-0.166656	0.146717	0.117677
0.108487	-0.044522	-0.769041	-0.480826	0.046753	0.036841	-0.011316	0.030754	-0.456231	-0.043285	-0.148896	0.127267	0.154951
0.128462	0.021766	-0.905284	-0.529127	0.009282	0.047212	0.00814	0.096996	-0.592186	-0.092506	-0.185852	0.137039	0.306407
0.125024	0.038036	-0.858105	-0.5246	0.020684	0.051566	0.004183	0.11322	-0.54472	-0.088899	-0.173935	0.140793	0.084587
0.123423	-0.050811	-0.858111	-0.512453	0.013063	0.047269	0.002063	0.024328	-0.544439	-0.077672	-0.181041	0.135896	0.111455
0.119908	-0.053502	-0.822739	-0.517266	0.031685	0.047326	-0.001972	0.021591	-0.50878	-0.083405	-0.161904	0.135354	0.062079
0.116641	0.030665	-0.858754	-0.484436	0.022918	0.048014	-0.005758	0.105712	-0.544507	-0.051495	-0.170157	0.135442	0.16035
0.116066	0.017439	-0.857115	-0.49515	0.010714	0.034836	-0.006852	0.092441	-0.542581	-0.063129	-0.181846	0.121664	0.04694
0.116762	-0.041159	-0.840311	-0.520819	0.005386	0.044003	-0.006675	0.033797	-0.52549	-0.089718	-0.186659	0.130232	0.111148
0.116067	-0.041669	-0.779936	-0.508042	-0.002922	0.038044	-0.007889	0.033241	-0.464827	-0.077861	-0.194452	0.123673	0.08518
0.110082	0.034559	-0.814579	-0.480941	-0.001891	0.043717	-0.014393	0.109424	-0.499183	-0.05168	-0.192906	0.128746	0.146356
0.115081	0.032901	-0.827234	-0.474982	-0.008652	0.043946	-0.009913	0.10772	-0.511551	-0.046641	-0.199153	0.128376	0.030612
