trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.036554	-0.002859	0.198483	-0.203765	0.003586	-0.020218	0.0
0.006287	0.019534	0.025429	-0.022002	0.026585	0.015814	-0.030234	0.01658	0.223166	-0.22477	0.030257	-0.004373	0.10745
0.01316	0.069926	-0.042434	0.073281	0.020856	0.016043	-0.023328	0.066878	0.154556	-0.128489	0.024615	-0.004113	0.213477
0.012971	0.019706	-0.083766	0.13688	0.023491	-0.034836	-0.023484	0.016563	0.112478	-0.063892	0.027336	-0.054961	0.193941
0.013688	0.043652	-0.117267	0.158709	0.050592	-0.03369	-0.022734	0.040414	0.078231	-0.041065	0.054523	-0.053783	0.101864
0.018958	0.092838	-0.144509	0.201337	0.036326	-0.015183	-0.017431	0.089505	0.050243	0.002561	0.040343	-0.035245	0.147498
0.033448	0.108161	-0.193304	0.257086	0.066005	0.003953	-0.002908	0.104733	0.000702	0.059307	0.070108	-0.016078	0.169857
0.043783	0.001417	-0.261977	0.313007	-0.013006	0.027617	0.00746	-0.002105	-0.068717	0.116226	-0.008817	0.007617	0.324153
0.037831	-0.020058	-0.227055	0.254221	-0.011975	0.00063	0.001541	-0.023675	-0.034541	0.058438	-0.0077	-0.019339	0.1381
0.038597	-0.024248	-0.176239	0.240356	0.01249	0.003266	0.00234	-0.02796	0.015529	0.045571	0.016852	-0.016671	0.091522
0.037594	-0.032178	-0.136611	0.223912	0.022632	0.009912	0.00137	-0.035985	0.054411	0.030124	0.02708	-0.009994	0.077561
0.032455	-0.025597	-0.113445	0.231819	0.027215	0.006417	-0.003736	-0.029499	0.07683	0.039029	0.031749	-0.013458	0.048836
0.030297	-0.027863	-0.121816	0.208041	0.02309	0.00361	-0.005861	-0.031859	0.067713	0.016249	0.02771	-0.016234	0.039595
0.028554	-0.002144	-0.140005	0.199561	0.018449	0.004297	-0.007571	-0.006235	0.048778	0.008767	0.023155	-0.015516	0.057701
0.032382	0.046305	-0.10807	0.199275	0.02372	0.013579	-0.003711	0.042119	0.079967	0.009479	0.028512	-0.006203	0.097161
0.02966	0.019148	-0.089503	0.194405	0.023434	0.011574	-0.0064	0.014867	0.097788	0.005606	0.028312	-0.008176	0.054695
0.032262	0.006266	-0.091473	0.178648	0.025726	0.017074	-0.003765	0.00189	0.095072	-0.009153	0.030691	-0.002645	0.038004
0.032277	0.004711	-0.10578	0.170684	0.017418	0.005672	-0.003717	0.000241	0.080019	-0.016119	0.022469	-0.014016	0.040027
0.032315	0.034603	-0.119646	0.165929	0.024064	0.014095	-0.003646	0.030038	0.065407	-0.019876	0.029201	-0.005562	0.061096
0.036276	0.027244	-0.094468	0.17183	0.005329	0.010829	0.000348	0.022584	0.089839	-0.012978	0.010552	-0.008797	0.060847
0.029069	-0.010207	-0.07158	0.159626	0.02246	0.012032	-0.006826	-0.014962	0.111981	-0.024184	0.027769	-0.007562	0.094195
0.032242	-0.040952	-0.098966	0.144958	0.01822	0.009912	-0.00362	-0.045802	0.083848	-0.037854	0.023615	-0.009651	0.079654
0.032223	-0.001858	-0.089328	0.126223	0.018392	0.017418	-0.003606	-0.006803	0.09274	-0.055591	0.023873	-0.002114	0.071801
0.03225	-0.027184	-0.101664	0.145245	0.022116	0.011287	-0.003546	-0.032223	0.079658	-0.035572	0.027684	-0.008214	0.062889
0.029667	-0.019021	-0.109184	0.14662	0.021887	0.012204	-0.006096	-0.024155	0.071392	-0.033199	0.027541	-0.007266	0.020466
0.032274	0.019548	-0.104018	0.158996	0.02372	0.018105	-0.003456	0.014319	0.075812	-0.019825	0.02946	-0.001334	0.063891
0.032246	0.016702	-0.087985	0.158996	0.017762	0.011058	-0.003451	0.011378	0.091099	-0.018827	0.023588	-0.008349	0.030256
0.029097	-0.021043	-0.092614	0.13814	0.012204	0.00848	-0.006567	-0.026462	0.085724	-0.038685	0.018116	-0.010896	0.070823
0.032145	-0.000975	-0.10921	0.150974	0.016272	0.015011	-0.003486	-0.006488	0.068382	-0.024854	0.02227	-0.004334	0.060161
0.032134	0.032383	-0.0934	0.151719	0.018908	0.016902	-0.003464	0.026775	0.083446	-0.023111	0.024992	-0.002412	0.05378
0.032206	0.002085	-0.069161	0.134473	0.01673	0.0161	-0.003359	-0.003618	0.106939	-0.039359	0.022901	-0.003183	0.07226
0.02881	-0.026121	-0.092782	0.135791	0.018449	0.012605	-0.006722	-0.031919	0.082571	-0.037043	0.024706	-0.006646	0.060923
0.034489	0.019174	-0.097978	0.145302	0.014897	0.010256	-0.00101	0.013281	0.076629	-0.026535	0.02124	-0.008964	0.06962
0.032144	0.009994	-0.076703	0.147537	0.016501	0.014095	-0.003322	0.004007	0.097158	-0.023302	0.02293	-0.005094	0.0395
0.03209	-0.033449	-0.092216	0.130348	0.010485	0.012777	-0.003343	-0.039531	0.080899	-0.039493	0.017	-0.006381	0.08041
0.028855	-0.01209	-0.113397	0.152521	0.022288	0.01249	-0.006545	-0.018267	0.058972	-0.016322	0.028889	-0.006637	0.075675
0.034935	0.025479	-0.088817	0.158996	0.029335	0.022976	-0.000432	0.019207	0.082806	-0.008849	0.036022	0.00388	0.08918
0.032195	-0.021267	-0.067271	0.140031	0.021887	0.016845	-0.003139	-0.027634	0.103606	-0.026817	0.028661	-0.002219	0.099432
0.0283	-0.057471	-0.091788	0.133213	0.022517	0.014725	-0.007001	-0.063932	0.078343	-0.032637	0.029377	-0.004308	0.072966
0.032248	-0.012826	-0.104495	0.133556	0.019309	0.013178	-0.00302	-0.019382	0.06489	-0.031296	0.026255	-0.005824	0.065749
0.032125	0.001625	-0.089049	0.13178	0.015527	0.016788	-0.00311	-0.005026	0.07959	-0.032074	0.022559	-0.002183	0.038021
0.032148	-0.022172	-0.085471	0.125707	0.021085	0.027617	-0.003054	-0.028918	0.082421	-0.03715	0.028203	0.008677	0.046998
0.02995	-0.016539	-0.108936	0.127999	0.014954	0.01759	-0.005219	-0.02338	0.05821	-0.03386	0.022158	-0.001318	0.047397
0.032026	0.03749	-0.073336	0.117514	0.014267	0.018048	-0.00311	0.030555	0.093064	-0.043347	0.021557	-0.000829	0.101854
0.028278	-0.010483	-0.072428	0.110695	0.012204	0.017533	-0.006825	-0.017513	0.093226	-0.049168	0.019581	-0.001313	0.060829
0.026904	-0.011187	-0.089957	0.10594	0.018793	0.027674	-0.008166	-0.018312	0.074951	-0.052925	0.026256	0.008859	0.038356
0.032011	0.036377	-0.075024	0.121524	0.016157	0.02458	-0.003026	0.029157	0.089138	-0.036344	0.023706	0.005796	0.086204
0.031989	-0.013895	-0.098182	0.11866	0.015814	0.027674	-0.003016	-0.02121	0.065234	-0.03821	0.023449	0.008921	0.078951
0.031824	0.035935	-0.130536	0.13476	0.005099	0.027617	-0.003148	0.028526	0.032134	-0.021112	0.01282	0.008896	0.105799
0.028712	0.00928	-0.107553	0.128343	0.005615	0.019939	-0.006227	0.001776	0.054371	-0.026531	0.013422	0.001249	0.065501
0.031941	-0.011961	-0.145175	0.125077	0.010428	0.027617	-0.002965	-0.01956	0.016003	-0.0288	0.018321	0.008958	0.075843
0.031957	0.021355	-0.151896	0.13877	0.008652	0.027617	-0.002916	0.013661	0.008535	-0.014109	0.016632	0.008989	0.053552
0.031785	0.020339	-0.12309	0.13476	0.002349	0.027617	-0.003055	0.01255	0.036595	-0.017121	0.010415	0.00902	0.038994
0.031776	-0.02772	-0.134647	0.13476	0.002865	0.027617	-0.003031	-0.035603	0.024292	-0.016123	0.011017	0.009052	0.060075
0.035026	0.024403	-0.150703	0.13476	-0.000917	0.027617	0.000252	0.016425	0.00749	-0.015126	0.007321	0.009083	0.074729
0.023736	0.021701	-0.107139	0.097632	0.007678	0.027617	-0.011005	0.013628	0.050308	-0.051256	0.016002	0.009114	0.097457
0.031767	0.003104	-0.14124	0.209072	-0.006073	0.014381	-0.002941	-0.005064	0.015461	0.061182	0.002337	-0.004091	0.181529
0.031784	0.04067	-0.153647	0.217724	-0.001547	0.021887	-0.002891	0.032407	0.002308	0.070832	0.006949	0.003446	0.06804
0.034987	-0.000188	-0.111383	0.193316	-0.003209	0.01971	0.000345	-0.008545	0.043826	0.047422	0.005374	0.0013	0.110975
0.031886	-0.031683	-0.132547	0.187013	0.006016	0.027617	-0.002723	-0.040135	0.021916	0.042116	0.014685	0.009239	0.076211
0.031942	-0.009587	-0.172645	0.197785	0.009626	0.027674	-0.002634	-0.018134	-0.018928	0.053886	0.018381	0.009327	0.07485
0.037261	0.032544	-0.16204	0.199046	0.009167	0.027674	0.002718	0.023902	-0.00907	0.056145	0.018008	0.009358	0.059556
0.03473	0.030606	-0.14349	0.189133	0.013694	0.027617	0.00022	0.021869	0.008734	0.04723	0.022621	0.009332	0.03567
0.031992	-0.020341	-0.151291	0.174466	0.010542	0.027674	-0.002485	-0.029172	0.000187	0.03356	0.019555	0.00942	0.077086
0.034853	0.006648	-0.166017	0.176013	0.012319	0.027617	0.000409	-0.002278	-0.015285	0.036105	0.021418	0.009395	0.047526
0.036178	0.034075	-0.132914	0.175325	0.012605	0.027617	0.001767	0.025054	0.017072	0.036415	0.021791	0.009426	0.062705
0.036004	0.002214	-0.116335	0.171887	0.012261	0.027617	0.001626	-0.006902	0.032905	0.033975	0.021533	0.009457	0.051914
0.032053	-0.029414	-0.127605	0.15361	0.014897	0.027617	-0.002292	-0.038625	0.020889	0.016696	0.024255	0.009488	0.065099
0.035215	-0.001594	-0.155671	0.17733	0.011975	0.027617	0.000903	-0.010899	-0.007923	0.041413	0.021419	0.009519	0.082298
0.035786	0.042944	-0.140863	0.174351	0.011975	0.027617	0.001507	0.033544	0.006139	0.039432	0.021505	0.009551	0.062517
0.034042	0.017338	-0.126207	0.171486	0.010141	0.027674	-0.000204	0.007843	0.020049	0.037565	0.019757	0.009639	0.046156
0.031885	-0.018396	-0.141595	0.150401	0.006646	0.027617	-0.002328	-0.027986	0.003914	0.017478	0.016348	0.009613	0.074779
0.034776	0.040721	-0.161776	0.168392	0.008251	0.027617	0.000596	0.031036	-0.017013	0.036466	0.01804	0.009644	0.09929
0.034518	0.033133	-0.128649	0.160084	0.012089	0.027674	0.000371	0.023354	0.015368	0.029156	0.021964	0.009732	0.051622
0.034834	-0.009132	-0.11589	0.14874	0.009339	0.027617	0.00072	-0.019006	0.027381	0.01881	0.0193	0.009706	0.067689
0.031961	-0.033845	-0.15113	0.145932	0.011975	0.027674	-0.00212	-0.043814	-0.008605	0.017	0.022022	0.009795	0.067627
0.031967	0.010637	-0.154233	0.13688	0.009397	0.023319	-0.002081	0.000573	-0.012454	0.008945	0.01953	0.005471	0.061541
0.027615	0.041438	-0.111978	0.113961	-0.007735	0.017246	-0.0064	0.031279	0.029055	-0.012976	0.002484	-0.000571	0.117659
0.031335	0.021908	-0.062813	0.100841	-0.031398	0.018335	-0.002647	0.011655	0.077474	-0.025098	-0.021093	0.000549	0.105465
0.03173	-0.028376	-0.110579	0.134015	-0.002005	0.027617	-0.002219	-0.038724	0.028962	0.009074	0.008387	0.009862	0.161145
0.036281	0.035452	-0.123976	0.136822	0.000688	0.027617	0.002364	0.025009	0.014819	0.012879	0.011166	0.009894	0.086576
0.033767	0.037113	-0.109366	0.134817	-0.008422	0.027617	-0.000117	0.026575	0.028682	0.011871	0.002142	0.009925	0.028485
0.034267	0.010442	-0.091127	0.117055	-0.013579	0.023892	0.000416	-0.000191	0.046175	-0.004893	-0.002929	0.006231	0.068661
0.031408	-0.011927	-0.114259	0.118316	-0.020569	0.022059	-0.00241	-0.022655	0.022297	-0.002634	-0.009833	0.004429	0.05716
0.034003	0.024542	-0.131928	0.140489	-0.022403	0.021314	0.000218	0.01372	0.003882	0.020537	-0.011581	0.003715	0.078333
0.035271	0.029393	-0.118615	0.144213	-0.017418	0.023491	0.001519	0.018476	0.016449	0.025258	-0.00651	0.005923	0.028932
0.035335	0.019788	-0.120136	0.162548	-0.011975	0.020741	0.001616	0.008776	0.014182	0.044591	-0.00098	0.003205	0.03434
0.034271	-0.030046	-0.132657	0.13602	-0.018965	0.027617	0.000585	-0.041153	0.000915	0.019061	-0.007884	0.010112	0.098669
0.038325	0.023005	-0.143065	0.144328	-0.004985	0.027617	0.004672	0.011803	-0.010239	0.028367	0.006182	0.010143	0.086963
0.040044	0.009164	-0.121819	0.139286	-0.014152	0.027617	0.006424	-0.002132	0.010261	0.024323	-0.002899	0.010174	0.049206
0.03631	-0.015283	-0.123415	0.138369	-0.019595	0.02309	0.002723	-0.026674	0.007919	0.024403	-0.008256	0.005678	0.039278
0.034254	-0.030648	-0.151823	0.127369	-0.020283	0.027617	0.0007	-0.042134	-0.021236	0.014401	-0.008858	0.010237	0.059979
0.045091	0.024311	-0.145766	0.146505	-0.020397	0.027617	0.01157	0.01273	-0.015925	0.034535	-0.008886	0.010268	0.088652
0.043878	0.021435	-0.130605	0.15086	-0.017017	0.027617	0.01039	0.009759	-0.00151	0.039888	-0.005419	0.010299	0.026
0.04241	0.014336	-0.108147	0.12416	-0.013923	0.027617	0.008955	0.002566	0.020202	0.014185	-0.002239	0.01033	0.057025
