trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
-2.9e-05	3.3e-05	0.0	0.0	0.0	0.002922	-0.049118	0.036798	-0.091859	-0.016947	0.022983	0.02455	0.0
0.0	0.023065	0.009252	0.0	0.0	0.0	-0.048994	0.059936	-0.082513	-0.017058	0.023037	0.021604	0.034863
0.0	0.0	0.05083	0.0	0.0	0.0	-0.048899	0.036977	-0.04084	-0.017169	0.02309	0.02158	0.064643
0.0	0.0	0.086348	0.0	0.0	0.0	-0.048804	0.037084	-0.005227	-0.01728	0.023144	0.021555	0.035518
0.0	0.015874	0.111769	-0.024064	0.0	0.0	-0.048709	0.053064	0.020289	-0.041454	0.023198	0.021531	0.062295
0.0	0.015692	0.149581	-0.014324	0.0	0.0	-0.048615	0.052988	0.058196	-0.031825	0.023252	0.021507	0.046494
0.0	-0.020152	0.156195	0.022517	0.0	0.0	-0.04852	0.01725	0.064905	0.004905	0.023306	0.021483	0.074608
-0.000102	0.000491	0.133509	0.002865	-0.007563	0.007506	-0.048527	0.037999	0.042313	-0.014858	0.015796	0.028964	0.073731
-5.2e-05	0.010158	0.157573	0.001375	0.0	0.006188	-0.048382	0.047773	0.066472	-0.016459	0.023413	0.027622	0.042831
0.002097	-0.023244	0.167419	0.032429	0.0	0.004068	-0.046138	0.014477	0.076413	0.014485	0.023467	0.025478	0.074347
-0.007441	-0.025345	0.125765	0.034492	-0.011287	0.003094	-0.055581	0.012482	0.034854	0.016437	0.012234	0.024479	0.065793
-0.003449	0.001119	0.124128	0.007678	-0.013293	0.008308	-0.051495	0.039052	0.033312	-0.010488	0.010281	0.029669	0.061793
-0.005497	-0.000211	0.146737	0.01484	-0.015355	0.006131	-0.053448	0.037828	0.056016	-0.003437	0.008273	0.027468	0.035936
-0.006187	-0.039398	0.131479	0.042685	-0.02183	0.003438	-0.054043	-0.001252	0.040852	0.024298	0.001852	0.024751	0.087435
-0.006084	-0.03212	0.079353	0.038216	-0.014324	0.006073	-0.053845	0.006132	-0.011179	0.019718	0.009412	0.027361	0.072257
-0.003446	0.00665	0.104367	0.007506	-0.014324	0.007391	-0.051112	0.045008	0.01393	-0.011103	0.009466	0.028655	0.094372
-0.003246	-0.007846	0.13257	0.014782	-0.014324	0.003953	-0.050817	0.030618	0.042228	-0.003938	0.009519	0.025193	0.052249
-0.011366	-0.031984	0.092528	0.038216	-0.014324	-0.00063	-0.058843	0.006586	0.002281	0.019385	0.009573	0.020585	0.096749
-0.008644	-0.015074	0.049221	0.025382	-0.014324	0.001203	-0.056026	0.023603	-0.040931	0.006441	0.009627	0.022394	0.075738
-0.001932	-0.002997	0.09621	0.02183	-0.016215	0.003323	-0.049219	0.035786	0.006152	0.002778	0.00779	0.02449	0.072378
-0.008207	-0.04854	0.081673	0.05254	-0.014324	-0.004641	-0.055399	-0.009651	-0.00829	0.033377	0.009735	0.016502	0.101755
-0.008263	-0.035875	0.029679	0.046811	-0.014324	0.00573	-0.05536	0.00312	-0.060189	0.027537	0.009788	0.026848	0.078765
0.010928	0.008907	0.070487	0.007105	0.014267	0.010485	-0.036074	0.048008	-0.019286	-0.012279	0.038433	0.031579	0.168531
0.00854	-0.023206	0.081468	0.050019	0.015986	0.000516	-0.038368	0.016002	-0.00821	0.030524	0.040206	0.021586	0.093131
