trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	1.4e-05	-1.8e-05	-0.003953	0.0	0.0	0.011426	-0.176546	-0.048619	-0.054126	0.002836	0.025508	0.0
0.023669	0.008199	0.081208	0.035695	0.0	0.0322	0.03538	-0.168191	0.032558	-0.014584	0.002567	0.057791	0.175779
0.022132	0.160457	0.063603	0.05529	-0.013522	0.014439	0.034128	-0.015763	0.014904	0.004906	-0.011224	0.040113	0.215799
-0.00023	0.245246	0.095448	0.086975	-0.007277	0.008079	0.012051	0.069197	0.046701	0.036485	-0.005248	0.033837	0.177646
-0.019337	0.210711	0.060259	0.086459	-0.015183	0.015183	-0.006771	0.034832	0.011463	0.035864	-0.013423	0.041024	0.10238
-0.015544	0.239275	0.050742	0.080271	-0.029565	-0.006474	-0.002693	0.063566	0.001897	0.02957	-0.028074	0.01945	0.078724
-0.006726	0.183257	0.061314	0.075229	-0.02521	-0.014954	0.00641	0.007719	0.012421	0.024422	-0.023988	0.011053	0.091009
-0.005683	0.147842	0.058508	0.06039	-0.02521	-0.013694	0.007738	-0.027526	0.009566	0.009478	-0.024257	0.012396	0.053313
-0.005406	0.113751	0.043442	0.043717	-0.02521	-0.01123	0.0083	-0.061447	-0.005549	-0.007301	-0.024526	0.014944	0.066134
-0.013786	0.136129	0.025197	0.078553	-0.004641	-0.023033	0.000205	-0.038899	-0.023843	0.027429	-0.004226	0.003224	0.107653
-0.010627	0.112702	0.028771	0.102617	0.004354	-0.025325	0.003649	-0.062155	-0.020317	0.051388	0.004499	0.001015	0.06101
-0.012149	0.171203	0.030967	0.086459	0.010256	-0.026413	0.002412	-0.003484	-0.01817	0.035124	0.010132	1e-05	0.082419
-0.012022	0.165687	0.017919	0.04853	-0.003094	-0.015298	0.002824	-0.00883	-0.031267	-0.002911	-0.003487	0.011209	0.07314
-0.012032	0.229842	0.018821	0.046524	0.003209	-0.01547	0.003099	0.055496	-0.030413	-0.005022	0.002547	0.01112	0.072468
