trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	0.000731	-0.079021	-0.254114	0.051441	-0.022897	-0.019713	0.0
-3.1e-05	-0.023713	0.07319	-0.029164	0.0	0.008594	0.0007	-0.102514	-0.180898	0.023318	-0.022748	-0.011211	0.129884
1.2e-05	0.03223	0.102966	-0.069614	0.0	0.010256	0.000743	-0.046351	-0.151097	-0.016091	-0.022599	-0.009641	0.122512
1.2e-05	0.092351	0.109631	-0.07563	0.0	0.00785	0.000744	0.01399	-0.144406	-0.021066	-0.02245	-0.012138	0.074136
-0.002798	0.064151	0.204138	-0.081475	0.010542	0.012834	-0.002066	-0.01399	-0.049874	-0.02587	-0.011759	-0.007246	0.144167
-0.006294	0.065959	0.206967	-0.108174	0.021429	0.027158	-0.005562	-0.011963	-0.047019	-0.051528	-0.000723	0.006986	0.053433
0.000119	0.08711	0.211239	-0.102903	0.013923	0.017475	0.000851	0.009408	-0.042722	-0.045216	-0.00808	-0.002789	0.051436
0.000238	0.049348	0.284504	-0.09259	0.014381	0.027158	0.000971	-0.028134	0.030568	-0.033862	-0.007473	0.006803	0.128995
-0.007925	0.033939	0.242336	-0.094939	0.014897	0.019538	-0.007192	-0.043323	-0.011574	-0.03517	-0.006808	-0.000909	0.07489
-0.005773	0.069761	0.220759	-0.080329	0.017647	0.016673	-0.00504	-0.007281	-0.033126	-0.019519	-0.00391	-0.003866	0.077201
-0.002981	0.05785	0.231485	-0.087949	0.015584	0.019251	-0.002247	-0.018972	-0.022374	-0.026098	-0.005824	-0.00138	0.036129
-0.003748	0.043714	0.246821	-0.092876	0.01272	0.015871	-0.003014	-0.032888	-0.007013	-0.029984	-0.008539	-0.004851	0.039988
-0.010693	0.053474	0.228695	-0.081704	0.019079	0.017361	-0.009959	-0.022908	-0.025113	-0.017772	-0.002031	-0.003453	0.05143
-0.005996	0.039935	0.255721	-0.069614	0.01971	0.019079	-0.005262	-0.036227	0.001938	-0.004641	-0.001251	-0.001827	0.057862
-0.007452	0.045333	0.238203	-0.082162	0.021658	0.019481	-0.006717	-0.030609	-0.015554	-0.016148	0.000846	-0.001516	0.037373
0.000244	0.076045	0.243594	-0.086345	0.012949	0.027158	0.000979	0.000323	-0.010138	-0.01929	-0.007714	0.006069	0.061749
0.008209	0.066195	0.258661	-0.089725	0.008422	0.023491	0.008944	-0.009307	0.004955	-0.021629	-0.012092	0.00231	0.042982
0.000101	0.060718	0.249371	-0.102445	0.005443	0.017418	0.000836	-0.014564	-0.00431	-0.033308	-0.014922	-0.003855	0.041875
-0.001989	0.076606	0.221715	-0.099867	0.010084	0.027158	-0.001253	0.001544	-0.03194	-0.029689	-0.010132	0.005794	0.060434
0.00023	0.055423	0.298738	-0.095856	0.009053	0.027158	0.000966	-0.019419	0.045108	-0.024637	-0.011014	0.005702	0.104825
0.000235	0.049782	0.240583	-0.095627	0.01696	0.027158	0.000971	-0.02484	-0.013022	-0.023367	-0.002958	0.00561	0.070901
0.000269	0.070862	0.228375	-0.095168	0.0161	0.027158	0.001006	-0.00354	-0.025204	-0.021867	-0.003669	0.005518	0.034473
-0.007535	0.049489	0.275559	-0.09895	0.019538	0.01759	-0.006798	-0.024693	0.022005	-0.024608	-8.2e-05	-0.004141	0.091011
0.0003	0.041242	0.244373	-0.110409	0.019939	0.027158	0.001037	-0.032721	-0.009155	-0.035026	0.000468	0.005335	0.065967
0.000198	0.061804	0.252511	-0.112357	0.012892	0.027158	0.000935	-0.011939	-0.000992	-0.035934	-0.006431	0.005243	0.036652
0.00026	0.051996	0.260435	-0.119462	0.013178	0.027158	0.000998	-0.021527	0.006958	-0.041998	-0.005996	0.005151	0.024244
0.006838	0.054446	0.268556	-0.122785	0.013694	0.027101	0.007576	-0.018857	0.015104	-0.04428	-0.005331	0.005003	0.020549
0.000159	0.05885	0.261989	-0.118717	0.015928	0.012777	0.000897	-0.014233	0.008563	-0.039171	-0.002948	-0.009413	0.03565
-0.005679	0.044871	0.295279	-0.128572	0.023434	0.027158	-0.004941	-0.027992	0.041878	-0.047985	0.004707	0.004876	0.080807
0.000252	0.062	0.253027	-0.125077	0.018564	0.027158	0.000991	-0.010643	-0.000348	-0.043449	-1.4e-05	0.004785	0.072612
0.000244	0.06361	0.26329	-0.128858	0.019481	0.027158	0.000983	-0.008813	0.00994	-0.046189	0.001052	0.004693	0.015981
-0.002227	0.042061	0.271023	-0.13264	0.021371	0.027158	-0.001488	-0.030142	0.017699	-0.04893	0.003091	0.004601	0.036703
0.000231	0.052672	0.253485	-0.130119	0.019652	0.027158	0.000971	-0.019311	0.000186	-0.045368	0.001521	0.004509	0.034307
0.00025	0.058158	0.253547	-0.133843	0.016558	0.027158	0.00099	-0.013605	0.000273	-0.048051	-0.001424	0.004418	0.011517
-0.007509	0.056152	0.262771	-0.163522	0.020569	0.01885	-0.006769	-0.015391	0.009523	-0.076689	0.002736	-0.003982	0.055639
0.000219	0.044809	0.235326	-0.140661	0.017991	0.027158	0.000959	-0.026514	-0.017897	-0.052787	0.000307	0.004234	0.075966
0.000186	0.072125	0.212556	-0.137109	0.015584	0.019595	0.000927	0.001022	-0.040641	-0.048194	-0.001951	-0.003421	0.061919
-0.005908	0.055431	0.26382	-0.154756	0.019022	0.027158	-0.005167	-0.015452	0.010648	-0.064801	0.001636	0.004051	0.099052
0.000277	0.036745	0.244442	-0.154756	0.023778	0.027158	0.001018	-0.033918	-0.008704	-0.06376	0.006541	0.003959	0.048399
0.000221	0.069356	0.240609	-0.153954	0.017704	0.027158	0.000962	-0.001087	-0.012512	-0.061917	0.000615	0.003867	0.0425
0.000246	0.059412	0.263891	-0.150802	0.017303	0.027158	0.000988	-0.010811	0.010796	-0.057724	0.000363	0.003776	0.036352
-0.006688	0.038888	0.250835	-0.179107	0.020455	0.027158	-0.005946	-0.031116	-0.002235	-0.084988	0.003664	0.003684	0.067965
-0.006916	0.069047	0.235877	-0.14811	0.020913	0.027158	-0.006174	-0.000737	-0.017167	-0.05295	0.004271	0.003592	0.072795
-0.007863	0.05799	0.263937	-0.155845	0.030882	0.027158	-0.00712	-0.011574	0.010918	-0.059644	0.014389	0.0035	0.055514
-0.004513	0.032064	0.247039	-0.180138	0.021314	0.018048	-0.00377	-0.03728	-0.005954	-0.082896	0.00497	-0.005701	0.083673
0.000342	0.061106	0.244231	-0.170226	0.026356	0.027158	0.001085	-0.008018	-0.008737	-0.071943	0.010161	0.003317	0.057705
-0.005997	0.044322	0.257541	-0.169252	0.024752	0.027158	-0.005254	-0.024582	0.004598	-0.069928	0.008706	0.003225	0.038683
0.00028	0.051876	0.247224	-0.171601	0.022632	0.027158	0.001024	-0.016808	-0.005693	-0.071236	0.006735	0.003133	0.028048
-0.005122	0.057465	0.241297	-0.152636	0.021028	0.027158	-0.004378	-0.010999	-0.011595	-0.05123	0.00528	0.003042	0.034868
-0.002962	0.065442	0.224104	-0.134072	0.020512	0.027158	-0.002218	-0.002802	-0.028762	-0.031626	0.004913	0.00295	0.04398
0.000269	0.062281	0.258994	-0.163522	0.019824	0.027158	0.001013	-0.005743	0.006153	-0.060035	0.004374	0.002858	0.067582
-0.003513	0.026384	0.263867	-0.171658	0.018678	0.027158	-0.002768	-0.04142	0.011052	-0.06713	0.003377	0.002767	0.052652
0.000259	0.045453	0.236469	-0.160428	0.018277	0.027158	0.001004	-0.022131	-0.016321	-0.054859	0.003125	0.002675	0.060389
0.000232	0.058508	0.242314	-0.165356	0.018908	0.027158	0.000977	-0.008856	-0.01045	-0.058746	0.003905	0.002583	0.023778
0.000228	0.042077	0.246498	-0.159569	0.014725	0.027158	0.000974	-0.025067	-0.006241	-0.051918	-0.000129	0.002491	0.029319
0.000243	0.048612	0.235433	-0.152235	0.017819	0.027158	0.000989	-0.018312	-0.01728	-0.043543	0.003113	0.0024	0.026715
-0.006623	0.061996	0.221709	-0.133671	0.022517	0.030481	-0.005877	-0.004708	-0.030979	-0.023938	0.00796	0.005631	0.057174
-0.005118	0.043058	0.253661	-0.184206	0.022231	0.027158	-0.004372	-0.023426	0.000999	-0.073432	0.007823	0.002216	0.099645
0.000227	0.053151	0.227875	-0.165929	0.022918	0.027158	0.000974	-0.013114	-0.024762	-0.054114	0.008659	0.002124	0.057773
0.000228	0.059525	0.237283	-0.159683	0.016215	0.027158	0.000975	-0.00652	-0.015329	-0.046827	0.002105	0.002033	0.027083
0.00024	0.044251	0.232695	-0.167762	0.018105	0.027158	0.000987	-0.021574	-0.019891	-0.053865	0.004144	0.001941	0.028574
0.000126	0.056869	0.22732	-0.168392	0.012376	0.027158	0.000874	-0.008736	-0.025241	-0.053455	-0.001436	0.001849	0.023656
-0.006562	0.051103	0.234698	-0.178706	0.021199	0.019194	-0.005814	-0.014282	-0.017837	-0.062728	0.007536	-0.006206	0.043482
-0.00537	0.067308	0.222882	-0.177846	0.020283	0.027158	-0.004622	0.002143	-0.029628	-0.060827	0.006769	0.001666	0.037713
-0.008881	0.07127	0.232347	-0.167246	0.026127	0.027158	-0.008133	0.006325	-0.020137	-0.049186	0.012762	0.001574	0.031288
-0.010027	0.045478	0.253719	-0.188274	0.029106	0.027158	-0.009278	-0.019247	0.00126	-0.069173	0.01589	0.001482	0.06926
-0.008571	0.059717	0.238403	-0.181742	0.029335	0.027158	-0.007822	-0.004788	-0.01403	-0.0616	0.016268	0.001391	0.036911
-0.00337	0.059794	0.240931	-0.178763	0.023205	0.027158	-0.002621	-0.004491	-0.011477	-0.05758	0.010287	0.001299	0.015755
