trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.077851	-0.294873	-0.193668	-0.091248	-0.001872	-0.032809	0.0
0.01569	0.027024	0.0	0.0	0.0	0.022173	-0.062125	-0.268	-0.194531	-0.092273	-0.001437	-0.010358	0.062064
0.026877	0.145287	0.026377	0.02246	-0.02882	0.043659	-0.050903	-0.149888	-0.169017	-0.070838	-0.029822	0.011407	0.219327
0.052172	0.210606	0.03387	0.003552	0.000516	0.067781	-0.025572	-0.08472	-0.162388	-0.09077	-5.1e-05	0.035808	0.161258
0.060569	0.209126	0.120855	-0.032258	0.013006	0.076662	-0.01714	-0.086351	-0.076266	-0.127605	0.012875	0.044968	0.146762
0.061195	0.253346	0.110626	-0.028934	0.008652	0.07649	-0.016478	-0.042282	-0.087358	-0.125306	0.008956	0.045074	0.061925
0.056568	0.314799	0.091341	0.007334	0.008594	0.062796	-0.02107	0.01902	-0.107506	-0.090063	0.009333	0.031659	0.129016
0.064315	0.292072	0.149676	-0.001547	-0.019481	0.058213	-0.013287	-0.003858	-0.050034	-0.099969	-0.018307	0.027355	0.125059
0.064055	0.250704	0.218701	0.02796	0.000573	0.055921	-0.013512	-0.045377	0.018128	-0.071486	0.002182	0.025341	0.155903
0.063876	0.165561	0.245342	0.00636	-0.002521	0.056264	-0.013655	-0.130671	0.043906	-0.094111	-0.000477	0.025963	0.133812
0.064865	0.174751	0.200236	0.01547	-0.005099	0.05529	-0.012631	-0.121632	-0.002063	-0.086026	-0.00262	0.025268	0.066335
0.061692	0.246039	0.196078	0.033174	-0.005157	0.060619	-0.015768	-0.050495	-0.007084	-0.069347	-0.002242	0.030876	0.09877
0.062671	0.269987	0.23161	0.040966	-0.011574	0.057525	-0.014754	-0.026698	0.027584	-0.06258	-0.008224	0.02806	0.075559
0.060741	0.278504	0.26153	0.04641	-0.019481	0.054717	-0.016648	-0.018332	0.056641	-0.05816	-0.015696	0.025531	0.054468
0.064685	0.247043	0.283466	0.033575	-0.019481	0.057468	-0.012669	-0.049944	0.077714	-0.07202	-0.015261	0.028561	0.070942
0.063548	0.259747	0.233738	0.048587	-0.019481	0.064114	-0.01377	-0.037391	0.027123	-0.058033	-0.014826	0.035486	0.082469
0.064053	0.321647	0.227651	0.064114	-0.019423	0.067895	-0.01323	0.024359	0.020173	-0.043531	-0.014333	0.039545	0.085392
0.073153	0.321528	0.256473	0.077865	-0.019481	0.065947	-0.004094	0.024089	0.048132	-0.030805	-0.013956	0.037876	0.051792
0.079267	0.256756	0.277644	0.060218	-0.019423	0.068239	0.002055	-0.040834	0.06844	-0.049476	-0.013462	0.040447	0.109508
0.077243	0.255352	0.2377	0.078667	0.002578	0.054374	6.7e-05	-0.042389	0.027633	-0.032052	0.008974	0.02686	0.090771
0.071088	0.300444	0.238717	0.082621	-0.019423	0.048759	-0.006053	0.002552	0.027787	-0.029123	-0.012592	0.021524	0.079814
0.068741	0.267844	0.257861	0.081475	-0.019423	0.059129	-0.008364	-0.030199	0.046067	-0.031294	-0.012157	0.032173	0.064141
0.068281	0.229019	0.274828	0.054431	-0.001432	0.066406	-0.008789	-0.069175	0.062171	-0.059363	0.006269	0.039729	0.101903
0.069295	0.274977	0.2321	0.087319	0.001146	0.060734	-0.007739	-0.023368	0.01858	-0.027499	0.009282	0.034335	0.1256
0.073311	0.304398	0.268274	0.095226	-0.019481	0.058556	-0.003688	0.005902	0.053891	-0.020617	-0.010909	0.032436	0.096412
0.07166	0.278872	0.293147	0.084683	-0.001375	0.048816	-0.005303	-0.019775	0.077901	-0.032185	0.007632	0.022975	0.085551
0.06711	0.244247	0.24466	0.090298	-0.002005	0.054145	-0.009818	-0.054551	0.028551	-0.027595	0.007437	0.028583	0.097762
