trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.102717	-0.036495	-0.116504	0.015966	0.037027	0.010043	0.0
0.012805	0.002567	0.011148	-0.033346	-0.003037	0.0106	-0.090058	-0.033914	-0.10639	-0.016654	0.034364	0.020765	0.06752
0.030989	0.009317	-5.3e-05	-0.000344	-0.001375	0.004183	-0.07202	-0.027149	-0.118625	0.017075	0.0364	0.01447	0.071985
0.041791	0.144865	0.01841	-0.000115	-0.034148	0.016157	-0.061364	0.108413	-0.101197	0.01803	0.004001	0.026566	0.204062
0.060487	0.086327	0.043771	-0.024809	-0.046295	0.037529	-0.042814	0.049889	-0.07687	-0.005938	-0.007772	0.04806	0.153395
0.075249	0.043092	0.050232	-0.009969	-0.031513	0.032372	-0.028198	0.006668	-0.071443	0.009629	0.007385	0.043025	0.094808
0.073802	0.124127	0.065894	-0.010485	-0.020225	0.037529	-0.029791	0.087718	-0.056815	0.009839	0.019047	0.048304	0.112945
0.074906	0.014604	0.184612	-0.068182	-0.04853	0.028247	-0.028833	-0.021791	0.060868	-0.047132	-0.008884	0.039144	0.312496
0.077742	-0.121241	0.162761	0.030367	-0.094022	-0.030997	-0.026143	-0.157622	0.037983	0.052144	-0.054002	-0.019978	0.337932
0.096799	0.099606	0.107888	-0.087032	-0.063885	-0.008594	-0.007232	0.06324	-0.017924	-0.064529	-0.02349	0.002547	0.443077
0.111589	0.099429	0.117821	-0.085543	-0.090642	0.008995	0.007412	0.063077	-0.009025	-0.062314	-0.049873	0.020258	0.064899
0.116514	-0.015819	0.171812	-0.097346	-0.075573	0.012376	0.012191	-0.052157	0.043931	-0.07339	-0.03443	0.023761	0.200565
0.121566	-0.012372	0.115835	-0.033976	-0.073969	0.003094	0.017097	-0.048696	-0.01308	-0.009294	-0.032452	0.014601	0.129277
0.113819	0.064294	0.13686	-0.022575	-0.067036	-0.01123	0.009204	0.027985	0.006911	0.002833	-0.025145	0.000399	0.133937
0.109799	-0.067371	0.163026	-0.025554	-0.076776	-0.012376	0.005038	-0.103666	0.032043	0.000581	-0.03451	-0.000625	0.17395
0.107258	0.022316	0.134768	-0.003037	-0.063426	-0.013751	0.002351	-0.013965	0.00275	0.023824	-0.020786	-0.001878	0.152986
0.104791	0.088081	0.151505	-0.028934	-0.056494	-0.008824	-0.000262	0.051815	0.018453	-0.001347	-0.01348	0.003171	0.117917
0.098523	-0.003522	0.147379	0.000229	-0.057869	-0.024523	-0.006676	-0.039774	0.013293	0.028542	-0.014481	-0.012406	0.142346
0.095226	0.085147	0.148718	-0.026929	-0.040164	-0.008881	-0.010119	0.048909	0.013598	0.002111	0.003599	0.003358	0.146106
0.092912	0.078563	0.136783	0.004756	-0.057697	-0.017189	-0.012579	0.04234	0.000628	0.034522	-0.01356	-0.004828	0.071034
0.099988	0.029219	0.14647	0.005386	-0.065432	-0.024523	-0.005649	-0.00699	0.009281	0.035878	-0.020921	-0.01204	0.079807
0.09997	0.107641	0.145677	0.026184	-0.072938	-0.017189	-0.005813	0.071446	0.007454	0.057403	-0.028053	-0.004584	0.110333
0.095145	0.059043	0.159101	0.046983	-0.061135	-0.02309	-0.010784	0.022862	0.019844	0.078928	-0.015876	-0.010363	0.100447
0.089306	-0.028171	0.169111	0.026184	-0.057525	-0.020626	-0.016769	-0.064337	0.028819	0.058855	-0.011891	-0.007777	0.126514
0.087047	0.063188	0.146663	0.02246	-0.057926	-0.01398	-0.019174	0.027036	0.005337	0.055858	-0.011918	-0.001009	0.125465
0.079946	0.056466	0.166524	-0.003438	-0.057811	-0.001776	-0.026421	0.020328	0.024164	0.030686	-0.011429	0.011317	0.067035
0.077078	0.000834	0.146738	0.006245	-0.071219	-0.008136	-0.029435	-0.035289	0.003344	0.041095	-0.024463	0.005079	0.103987
0.079888	0.054297	0.187354	-0.085199	-0.040795	0.013522	-0.026772	0.018188	0.042925	-0.049622	0.006336	0.026859	0.222139
0.06404	0.024886	0.156857	0.006532	-0.059358	-0.01123	-0.042766	-0.011209	0.011394	0.042835	-0.011853	0.002229	0.193606
0.074236	0.018416	0.145547	-0.018621	-0.040795	-0.005386	-0.032716	-0.017665	-0.00095	0.018408	0.007084	0.008195	0.071225
0.064498	0.104789	0.128202	-0.00762	-0.055119	-0.010714	-0.0426	0.068723	-0.019329	0.030136	-0.006866	0.002989	0.140206
0.062469	0.048645	0.14974	-0.020798	-0.053572	-0.011516	-0.044775	0.012593	0.001174	0.017684	-0.004945	0.002309	0.093261
0.064591	0.048552	0.133673	-0.02521	-0.054947	-0.007047	-0.042799	0.012514	-0.015927	0.013998	-0.005945	0.0069	0.027232
0.059019	0.103207	0.108031	0.001719	-0.058155	-0.007277	-0.048517	0.067184	-0.042603	0.041654	-0.008779	0.006792	0.112369
0.07138	0.001021	0.172103	-0.085829	-0.059588	0.009053	-0.036302	-0.034988	0.020435	-0.045168	-0.009838	0.023244	0.27052
