trans_x_mm	trans_y_mm	trans_z_mm	rot_x_degrees	rot_y_degrees	rot_z_degrees	trans_x_mm_dt	trans_y_mm_dt	trans_z_mm_dt	rot_x_degrees_dt	rot_y_degrees_dt	rot_z_degrees_dt	framewise_displacement
0.0	0.0	0.0	0.0	0.0	0.0	-0.044799	-0.044981	-0.020346	0.031307	0.014871	-0.02321	0.0
0.010764	0.079755	-0.002714	0.006417	0.019595	0.040336	-0.034065	0.034708	-0.02334	0.03775	0.034429	0.016788	0.151133
0.016732	0.024345	0.005169	-0.004813	-0.00275	0.028419	-0.028127	-0.020769	-0.015737	0.026547	0.012046	0.004533	0.10896
0.027508	0.049449	0.010924	-0.002865	-0.014897	0.029106	-0.017381	0.004269	-0.010262	0.028521	-0.000138	0.004883	0.054535
0.039144	0.106705	0.032438	0.002807	-0.003839	0.044633	-0.005776	0.061459	0.010972	0.03422	0.010882	0.020072	0.118556
0.02458	0.085148	0.004598	-0.014782	-0.011459	0.046238	-0.02037	0.039836	-0.017149	0.016657	0.003225	0.021339	0.087361
0.025253	0.075065	0.007745	0.082219	0.037185	0.068583	-0.019727	0.029687	-0.014282	0.113685	0.051831	0.043346	0.160502
0.024774	-0.00915	0.037321	0.062223	-0.009282	0.047154	-0.020236	-0.054595	0.015014	0.093715	0.005327	0.021579	0.19097
0.039274	-0.070033	0.043014	0.073453	-0.012605	0.039133	-0.005766	-0.115544	0.020427	0.104972	0.001966	0.013221	0.100776
0.054828	0.054418	0.030367	0.064572	-0.008938	0.057811	0.009758	0.008841	0.0075	0.096118	0.005595	0.031561	0.179902
0.057038	-0.013552	0.038748	0.056494	-0.017189	0.054775	0.011938	-0.059195	0.015601	0.088066	-0.002693	0.028187	0.09546
0.057065	-0.00946	0.042825	0.040107	-0.015699	0.048071	0.011935	-0.05517	0.019398	0.071706	-0.001241	0.021145	0.029647
0.052692	0.096883	0.039119	0.040107	-0.025325	0.045264	0.007532	0.051107	0.015412	0.071732	-0.010904	0.018	0.125272
0.056692	0.009028	0.05369	0.021601	-0.034893	0.048873	0.011502	-0.036814	0.029703	0.053253	-0.02051	0.021271	0.134075
0.046482	0.028402	0.053771	-0.012089	-0.020741	0.054947	0.001261	-0.017506	0.029504	0.019589	-0.006395	0.027008	0.076716
0.03557	0.105298	0.043723	0.025898	-0.013235	0.047842	-0.009681	0.059324	0.019176	0.057603	0.001073	0.019565	0.143756
0.048597	-0.001946	0.041526	0.019194	-0.014496	0.044347	0.003316	-0.047987	0.016699	0.050925	-0.000225	0.015732	0.132469
0.034734	0.066147	0.028623	-0.010657	-0.011574	0.050649	-0.010577	0.02004	0.003516	0.021101	0.002659	0.021696	0.128958
0.047772	0.035175	0.024623	-0.004011	-0.02034	0.040107	0.002431	-0.010998	-0.000765	0.027773	-0.006144	0.010816	0.070659
0.048041	-0.022039	0.055372	-0.081876	0.004412	0.054488	0.00267	-0.068278	0.029704	-0.050065	0.01857	0.02486	0.190332
0.045515	0.099333	0.017498	-0.032659	-0.01547	0.049332	0.000114	0.053027	-0.00845	-0.000821	-0.001349	0.019366	0.226572
0.047745	0.052573	0.014607	-0.010542	-0.030252	0.038159	0.002314	0.006201	-0.011621	0.021322	-0.016169	0.007855	0.093832
0.05719	-0.023458	0.021893	0.001261	-0.02458	0.041482	0.011729	-0.069896	-0.004615	0.033152	-0.010535	0.01084	0.110912
0.05097	0.069875	0.029625	-0.0428	-0.014668	0.053228	0.005478	0.023371	0.002837	-0.010883	-0.00066	0.022248	0.164636
0.051566	0.010043	0.033046	-0.015642	-0.005558	0.035753	0.006044	-0.036527	0.005978	0.016302	0.008412	0.004436	0.110749
0.063284	-0.013363	0.025431	0.006589	-0.011631	0.044519	0.017732	-0.06	-0.001917	0.038559	0.002302	0.012864	0.075089
0.063413	0.126107	0.007104	-0.001375	-0.011631	0.058728	0.017831	0.079404	-0.020524	0.030622	0.002264	0.026735	0.177276
0.063385	0.093249	0.030649	0.010829	-0.019882	0.053629	0.017773	0.04648	0.002741	0.042852	-0.006024	0.021298	0.078731
0.064132	-0.008245	0.042105	0.019538	-0.024809	0.043373	0.01849	-0.05508	0.013917	0.051588	-0.010989	0.010704	0.134547
